kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Beberapa kota penting di provinsi ini antara lain surabaya, blitar, banyuwangi, kediri, jombang, dan lain-lain.","Beberapa kota penting di provinsi ini ntaraa lain surabaya, blitar, banyuwangi, kediri, jombang, dan lain-lain.",IPS,Transposition Error
Provinsi bali menempati seluruh wilayah pulau bali dan beberapa pulau kecil di sekitarnya.,Provinsi ibal menempati seluruh wilayah pulau bali dan beberapa pulau kecil di sekitarnya.,IPS,Transposition Error
Berdiri pada tanggal 14 agustus 1958 dengan dasar hukum uu no. 84/1958.,Berdiri pada tanggal 14 agustus 1958 denagn dasar hukum uu no. 84/1958.,IPS,Transposition Error
"Di peta, provinsi ini terletak pada posisi 8° - 9° ls dan 114° - 116° bt.","Di peta, provinsi ini terletak pada possii 8° - 9° ls dan 114° - 116° bt.",IPS,Transposition Error
"Batas-batas wilayahnya adalah sebelah utara berbatasan dengan laut bali, sebelah timur dengan selat lombok, sebelah selatan dengan samudra hindia dan sebelah barat berbatasan dengan selat bali.","Batas-batas wilayahnya adalah sebelah utara berbatasan denagn laut bali, sebelah timur dengan selat lombok, sebelah selatan dengan samudra hindia dan sebelah barat berbatasan dengan selat bali.",IPS,Transposition Error
"Kota-kota pentingnya adalah denpasar, badung, singaraja, gianyar, negara, amlapura, tabanan, dan bangli.","Kota-kota pentingnya adalah denpasar, badung, singaraja, giaynar, negara, amlapura, tabanan, dan bangli.",IPS,Transposition Error
Nusa tenggara barat berada di wilayah barat kepulauan sunda kecil.,Nusa tenggara abrat berada di wilayah barat kepulauan sunda kecil.,IPS,Transposition Error
Wilayahnya mencakup dua pulau besar yaitu pulau lombok di barat dan pulau sumbawa di timur serta pulau-pulau kecil di sekelilingnya.,Wilayahnya mencakup dua apulu besar yaitu pulau lombok di barat dan pulau sumbawa di timur serta pulau-pulau kecil di sekelilingnya.,IPS,Transposition Error
"Provinsi ini berdiri pada tanggal 14 agustus 1958, berdasarkan uu no. 64/1958.","Provinsi ini berdiri pada tanggal 14 agutsus 1958, berdasarkan uu no. 64/1958.",IPS,Transposition Error
"Pada peta, provinsi ini terletak pada posisi antara 8° - 10° ls dan 115° - 120° bt.","Pada peta, provinsi ini terletak pada possii antara 8° - 10° ls dan 115° - 120° bt.",IPS,Transposition Error
"Batas-batas wilayahnya adalah di sebelah utara berbatasan dengan laut plores, di timur dengan selat sape, di selatan dengan samudra hindia, dan di barat dengan selat lombok.","Batas-batas wilayahnya adalah di sebelah utara erbatasban dengan laut plores, di timur dengan selat sape, di selatan dengan samudra hindia, dan di barat dengan selat lombok.",IPS,Transposition Error
"Kota-kota penting di provinsi ini antara lain mataram, bima, dompu, sumbawa besar, dan taliwang.","Kota-kota penting di provinsi ini antara nlai mataram, bima, dompu, sumbawa besar, dan taliwang.",IPS,Transposition Error
"Provinsi nusa tenggara timurwilayahnyameliputi tiga pulau besar yaitu pulau flores, pulau sumba, dan pulau timur serta pulau-pulau kecil di sekitarnya seperti pulau adonara, solor, alor, timor, semau, dan rote.","Provinsi nusa tenggara timurwilayahnyameliputi tiga pulau abesr yaitu pulau flores, pulau sumba, dan pulau timur serta pulau-pulau kecil di sekitarnya seperti pulau adonara, solor, alor, timor, semau, dan rote.",IPS,Transposition Error
Provinsi ini berdiri pada tanggal 14 agustus 1958 berdasarkan uu no. 64/1958.,Provinsi ini berdiri pada tanggal 14 agutsus 1958 berdasarkan uu no. 64/1958.,IPS,Transposition Error
"Pada peta, provinsi ini terletak pada posisi 8° - 11° ls dan antara 118° - 126° bt.","Pada peta, provinsi ini terletak pada possii 8° - 11° ls dan antara 118° - 126° bt.",IPS,Transposition Error
"Batas-batas wilayahnya adalah di sebelah utara berbatasan dengan laut flores, di timur dengan negara timor leste dan selat ombai, di sebelah selatan dengan samudra hindia, serta di sebelah barat dengan selat sape.","Batas-batas wilayahnya adalah di sebelah utara erbatasban dengan laut flores, di timur dengan negara timor leste dan selat ombai, di sebelah selatan dengan samudra hindia, serta di sebelah barat dengan selat sape.",IPS,Transposition Error
"Beberapa kota-kota penting di provinsi ini antara lain kupang, atambua, ende, labuan bajo, maumere, dan lain-lain.","Beberapa kota-kota penting di provinsi ini ntaraa lain kupang, atambua, ende, labuan bajo, maumere, dan lain-lain.",IPS,Transposition Error
Provinsi kalimantan barat menempati bagian barat daratan pulau kalimantan.,Provinsi kalimantan barat menempati bagian barat drataan pulau kalimantan.,IPS,Transposition Error
Berdiri tanggal 7 desember 1956 berdasarkan uu no. 25/1956.,Berdiri tanggal 7 desember 1956 berdasarkan uu no. 52/1956.,IPS,Transposition Error
"Pada peta, provinsi ini terletak pada posisi 2° - 3° ls dan 108° - 114° bt.","Pada peta, provinsi ini terletak pada possii 2° - 3° ls dan 108° - 114° bt.",IPS,Transposition Error
"Batas-batas wilayahnya adalah di sebelah utara berbatasan dengan malaysia, di sebelah timur dengan provinsi kalimantan timur dan kalimantan tengah, di sebelah selatan dengan laut jawa, serta di sebelah barat berbatasan dengan selat karimata.","Batas-batas wilayahnya adalah di sebelah utara berbatasan dengan malaysia, di sebelah timur dengan provinsi kalimantan timur dan kalimantan tengah, di sebelah selatan dengan laut jawa, serta di sebelah baart berbatasan dengan selat karimata.",IPS,Transposition Error
"Kota-kota penting di kalimantan barat antara lain pontianak, singkawang, bengkayang, sambas, dan lain-lain.","Kota-kota penting di kalimantan barat antara nlai pontianak, singkawang, bengkayang, sambas, dan lain-lain.",IPS,Transposition Error
Provinsi kalimantan tengah terletak di bagian selatan pulau kalimantan.,Provinsi kalimantan tengah terletak di bagian seltaan pulau kalimantan.,IPS,Transposition Error
Provinsi ini berdiri pada tanggal 2 juli 1958 berdasarkan uu no. 21/1 95 8.,Provinsi ini berdiri pada tanggal 2 ijul 1958 berdasarkan uu no. 21/1 95 8.,IPS,Transposition Error
"Pada peta, provinsi ini terletak pada posisi 1° - 4° ls dan antara 110° - 116° bt.","Pada peta, provinsi ini terletak pada possii 1° - 4° ls dan antara 110° - 116° bt.",IPS,Transposition Error
"Batas-batas wilayahnya adalah sebelah utara berbatasan dengan provinsi kalimantan barat dan kalimantan timur, sebelah timur dengan kalimantan timur, sebelah selatan dengan kalimantan dan laut jawa, serta di sebelah barat berbatasan dengan kalimantan barat.","Batas-batas wilayahnya adalah sebelah utara berbatasan dengan provinsi kalimantan baart dan kalimantan timur, sebelah timur dengan kalimantan timur, sebelah selatan dengan kalimantan dan laut jawa, serta di sebelah barat berbatasan dengan kalimantan barat.",IPS,Transposition Error
"Kota-kota pentingnya antara lain pangkalan bun, sampit, palangkaraya, kuala kapuas, dan lain-lain.","Kota-kota pentingnya antara lain pangkalan bun, samipt, palangkaraya, kuala kapuas, dan lain-lain.",IPS,Transposition Error
Provinsi kalimantan selatan wilayahnya mencakup daratan utama bagian tenggara pulau kalimantan serta pulau-pulau kecil di lepas pantai yaitu pulau laut dan pulau sebuku.,Provinsi kalimantan selatan wilayahnya mencakup daratan mutaa bagian tenggara pulau kalimantan serta pulau-pulau kecil di lepas pantai yaitu pulau laut dan pulau sebuku.,IPS,Transposition Error
Provinsi ini berdiri pada tanggal 7 desember 1956 ber-dasarkan uu no.25/ 1956.,Provinsi ini berdiri pada tanggal 7 dsemeber 1956 ber-dasarkan uu no.25/ 1956.,IPS,Transposition Error
"Pada peta, provinsi ini terletak pada posisi 1° - 5° ls dan 114° - 117° bt.","Pada peta, provinsi ini terletak pada possii 1° - 5° ls dan 114° - 117° bt.",IPS,Transposition Error
"Batas-batas wilayahnya yaitu di sebelah utara berbatasan dengan kalimantan timur di sebelah timur dengan selat makassar, di sebelah selatan dengan laut jawa, dan di sebelah barat berbatasan dengan kalimantan tengah.","Batas-batas wilayahnya yaitu di sebelah utara erbatasban dengan kalimantan timur di sebelah timur dengan selat makassar, di sebelah selatan dengan laut jawa, dan di sebelah barat berbatasan dengan kalimantan tengah.",IPS,Transposition Error
"Kota-kota pentingnya antara lain banjarmasin, kota baru, banjar baru, dan martapura.","Kota-kota pentingnya antara lain banjarmasin, kota ubar, banjar baru, dan martapura.",IPS,Transposition Error
Provinsi kalimantan timur terletak di bagian timur pulau kalimantan.,Provinsi kalimantan utimr terletak di bagian timur pulau kalimantan.,IPS,Transposition Error
Berdiri pada tanggal 7 desember 1956 berdasarkan uu no.25/1956.,Berdiri pada tanggal 7 desember 1956 berasardkan uu no.25/1956.,IPS,Transposition Error
"Pada peta, provinsi ini terletak pada posisi 5°-3° ls dan antara 113° - 120° bt.","Pada peta, provinsi ini terletak pada possii 5°-3° ls dan antara 113° - 120° bt.",IPS,Transposition Error
"Batas-batas wilayahnya adalah di sebelah utara berbatasan dengan malaysia, di sebelah timur berbatasan dengan laut sulawesi dan selat makassar, di sebelah selatan dengan kalimantan selatan, serta di sebelah barat berbatasan dengan provinsi kalimantan tengah dan kalimantan barat.","Batas-batas wilayahnya adalah di sebelah utara berbatasan dengan malaysia, di sebelah timur berbatasan dengan laut sulawesi dan selat makassar, di sebelah selatan dengan kalimantan selatan, serta di sebelah baart berbatasan dengan provinsi kalimantan tengah dan kalimantan barat.",IPS,Transposition Error
"Beberapa kota penting di provinsi ini antara lain bahkpapan, bontang, samarinda, tarakan, nunukan.","Beberapa kota penting di provinsi ini ntaraa lain bahkpapan, bontang, samarinda, tarakan, nunukan.",IPS,Transposition Error
Provinsi ini terletak di ujung selatan pulau sulawesi.,Provinsi ini terletak di ujung selatan apulu sulawesi.,IPS,Transposition Error
Berdiri pada tanggal 13 desember 1960 berdasarkan uu no.47/1960.,Berdiri pada tanggal 13 desember 1960 berasardkan uu no.47/1960.,IPS,Transposition Error
"Pada peta, provinsi ini terletak pada posisi 5° - 8° ls dan 108° - 112° bt.","Pada peta, provinsi ini terletak pada possii 5° - 8° ls dan 108° - 112° bt.",IPS,Transposition Error
"Batas-batas wilayahnya adalah sebelah utara berbatasan dengan sulawesi tengah, sebelah timur dengan teluk bone, sebelah selatan dengan laut plores, dan sebelah barat berbatasan dengan selat makassar.","Batas-batas wilayahnya adalah sebelah utara berbatasan denagn sulawesi tengah, sebelah timur dengan teluk bone, sebelah selatan dengan laut plores, dan sebelah barat berbatasan dengan selat makassar.",IPS,Transposition Error
"Beberapa kota pentingnya adalah makassar, pare-pare, bulukumba.","Beberapa kota pentingnya adalah makassar, pare-pare, blukuumba.",IPS,Transposition Error
Provinsi sulawesi barat adalah provinsi termuda di indonesia.,Provinsi sulawesi barat adalah provinsi termuda id indonesia.,IPS,Transposition Error
Provinsi ini merupakan pemekaran dari provinsi sulawesi selatan.,Provinsi ini merupakan pemekaran dari provinsi sulwaesi selatan.,IPS,Transposition Error
Berdiri pada tanggal 5 oktober 2004 berdasarkan uu no.26/2004.,Berdiri pada tanggal 5 oktober 2004 berasardkan uu no.26/2004.,IPS,Transposition Error
"Pada peta, provinsi ini terletak pada posisi 0° - 3° ls dan antara 118° - 119° bt.","Pada peta, provinsi ini terletak pada possii 0° - 3° ls dan antara 118° - 119° bt.",IPS,Transposition Error
"Batas-batas wilayahnya adalah sebelah utara berbatasan dengan sulawesi tengah, sebelah timur dengan sulawesi selatan, sebelah selatan dengan teluk mandar serta sebelah barat berbatasan dengan selat makassar.","Batas-batas wilayahnya adalah sebelah utara berbatasan denagn sulawesi tengah, sebelah timur dengan sulawesi selatan, sebelah selatan dengan teluk mandar serta sebelah barat berbatasan dengan selat makassar.",IPS,Transposition Error
"Beberapa kota penting adalahnya mamuju, majene, mamasa, pinrang, dan polewali.","Beberapa kota penting adalahnya mamuju, majene, mmasaa, pinrang, dan polewali.",IPS,Transposition Error
Provinsi sulawesi tengah berada di bagian tengah pulau sulawesi.,Provinsi sulawesi tenagh berada di bagian tengah pulau sulawesi.,IPS,Transposition Error
Berdiri pada tanggal 23 september 1964 berdasarkan uu no. 13/1964.,Berdiri pada tanggal 23 september 1964 berasardkan uu no. 13/1964.,IPS,Transposition Error
Provinsi ini terletak 2° lu - 5° ls dan 119° - 125° bt.,Provinsi ini terletak 2° lu - 5° ls adn 119° - 125° bt.,IPS,Transposition Error
"Batas-batas wilayahnya adalah sebelah utara berbatasan dengan laut sulawesi, sebelah timur dengan laut maluku, sebelah selatan dengan sulawesi selatan, serta sebelah barat berbatasan dengan selat makassar.","Batas-batas wilayahnya adalah sebelah utara berbatasan denagn laut sulawesi, sebelah timur dengan laut maluku, sebelah selatan dengan sulawesi selatan, serta sebelah barat berbatasan dengan selat makassar.",IPS,Transposition Error
"Beberapa kota pentingnya antara lain palu, poso, dan toli-toli.","Beberapa kota pentingnya antara lain palu, opso, dan toli-toli.",IPS,Transposition Error
Provinsi sulawesi tenggara terletak di bagian tenggara pulau sulawesi.,Provinsi sulawies tenggara terletak di bagian tenggara pulau sulawesi.,IPS,Transposition Error
Berdiri pada tanggal 23 september 1964 berdasarkan uu no. 3/1964.,Berdiri pada tanggal 23 september 1964 berasardkan uu no. 3/1964.,IPS,Transposition Error
Provinsi ini pada peta terletak pada posisi 2° - 7° ls dan 120° - 125° bt.,Provinsi ini pada peta terletak pada possii 2° - 7° ls dan 120° - 125° bt.,IPS,Transposition Error
"Batas-batas wilayahnya adalah sebelah utara berbatasan dengan sulawesi tengah dan sulawesi selatan, di sebelah timur berbatasan dengan laut banda, di sebelah selatan dengan laut flores, serta di sebelah barat berbatasan dengan teluk bone.","Batas-batas wilayahnya adalah sebelah utara berbatasan dengan sulawesi tengah dan sulawesi selatan, di sebelah timur berbatasan dengan laut banda, di sebelah selatan dengan laut flores, serta di sebelah baart berbatasan dengan teluk bone.",IPS,Transposition Error
"Beberapa kota penting di provinsi ini antara lain kendari, bau bau, dan kolaka.","Beberapa kota penting di provinsi ini ntaraa lain kendari, bau bau, dan kolaka.",IPS,Transposition Error
Provinsi gorontalo terletak di pulau sulawesi bagian utara.,Provinsi gorontalo terletak di pulau sulawesi bagain utara.,IPS,Transposition Error
Provinsi ini merupakan hasil pemekaran dari provinsi sulawesi utara.,Provinsi ini merupakan hasil pemekaran dari proivnsi sulawesi utara.,IPS,Transposition Error
Berdiri pada tanggal 22 desember 2000 berdasarkan uu no.20/1999.,Berdiri pada tanggal 22 desember 2000 berasardkan uu no.20/1999.,IPS,Transposition Error
"Pada peta, provinsi ini terletak pada posisi 0° - 1° lu dan antara 112° - 124° bt.","Pada peta, provinsi ini terletak pada possii 0° - 1° lu dan antara 112° - 124° bt.",IPS,Transposition Error
"Batas-batas wilayahnya adalah sebelah utara berbatasan dengan laut sulawesi, sebelah timur dengan sulawesi utara, sebelah selatan dengan teluk tomini, dan sebelah barat berbatasan dengan sulawesi tengah.","Batas-batas wilayahnya adalah sebelah utara berbatasan denagn laut sulawesi, sebelah timur dengan sulawesi utara, sebelah selatan dengan teluk tomini, dan sebelah barat berbatasan dengan sulawesi tengah.",IPS,Transposition Error
"Beberapa kota penting di provinsi ini adalah gorontalo, tilamuta, suwawa, limboto, dan marisa.","Beberapa kota penting di provinsi ini adaalh gorontalo, tilamuta, suwawa, limboto, dan marisa.",IPS,Transposition Error
Provinsi sulawesi utara menempati bagian paling utara pulau sulawesi.,Provinsi sulawesi rutaa menempati bagian paling utara pulau sulawesi.,IPS,Transposition Error
"Selain daratan utama pulau sulawesi, wilayah provinsi ini juga mencakup beberapa kepulauan.","Selain daratan utama pulau sulawesi, wilayah proivnsi ini juga mencakup beberapa kepulauan.",IPS,Transposition Error
"Di antaranya adalah kepulauan sangihe, kepulauan talaud, dan kepulauan nanusa.","Di antaranya adalah kepulauan sangihe, kepulauan tlauad, dan kepulauan nanusa.",IPS,Transposition Error
Provinsi ini berdiri pada tanggal 13 desember 1960 berdasarkan uu no. 47/1960.,Provinsi ini berdiri pada tanggal 13 dsemeber 1960 berdasarkan uu no. 47/1960.,IPS,Transposition Error
