kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Sebelum membacakan naskah proklamasi, ir. soekarno mengucapkan kalimat pengantar yang berbunyi: saudara-saudara! dengan ini kami menyatakan kebulatan tekad itu.","Sebelum membacakan naskah proklamasi, ir. soekarno mengucapkatn kalimat pengantar yang berbunyi: saudara-saudara! dengan ini kami menyatakan kebulatan tekad itu.",IPS,Insertion Error
"Setelah teks proklamasi dibacakan, ir. soekarno berkata: demikianlah saudara-saudara!.","Setelah teks proklamasi dibacakan, ir. soekarno berktata: demikianlah saudara-saudara!.",IPS,Insertion Error
Kita sekarang telah merdeka.,Kita sekarang telath merdeka.,IPS,Insertion Error
Tidak ada satu ikatan lagi yang mengikat tanah air kita dan bangsa kita!,Tidak ada satu ikatan lagi yang mengikatt tanah air kita dan bangsa kita!,IPS,Insertion Error
"Mulai saat ini kita menyusun negara kita negara merdeka,negara republik indonesia merdeka, kekal dan abadi.","Mulai saat ini kitat menyusun negara kita negara merdeka,negara republik indonesia merdeka, kekal dan abadi.",IPS,Insertion Error
Lnsyaaallah! tuhan memberkati kemerdekaan kita itu.,Lnsyaaallah! tuhan memberkati kemerdekaaon kita itu.,IPS,Insertion Error
"Setelah pembacaan teks proklamasi selesai, dilanjutkan dengan pengibaran bendera merah putih (bendera yang dijahit dengan tangan oleh lbu fatmawati, istri soekarno).","Setelah pembacaan teks proklamasi selesai, dilanjutkan dengtan pengibaran bendera merah putih (bendera yang dijahit dengan tangan oleh lbu fatmawati, istri soekarno).",IPS,Insertion Error
Pengibaran bendera dilakukan oleh suhud dan latief hendraningrat dan diiringi dengan nyayian lagu indonesia raya.,Pengibaran bendera dilakukan oleh suhud dan latitef hendraningrat dan diiringi dengan nyayian lagu indonesia raya.,IPS,Insertion Error
Sesuai pengibaran bendera diteruskan dengan sambutan walikota suwiryo.,Sesuai pengibaran bendera diteruskan dengan sambutan walikotta suwiryo.,IPS,Insertion Error
Setelah upacara selesai masing-masing meninggalkan tempat.,Setelah upacara selesai masing-masoing meninggalkan tempat.,IPS,Insertion Error
Demikianlah detik-detik proklamasi telah terlewati.,Demikianlah detik-detik proklamasi teolah terlewati.,IPS,Insertion Error
Peristiwa besar itu berlangsung hanya selama + satu jam.,Peristiwa besar itu berlangsung hanya selama + satut jam.,IPS,Insertion Error
"Upacara pengumuman proklamasi kemerdekaan negara republik indonesia dilaksanakan dengan sangat sederhana, namun khidmat.","Upacara pengumuman proklamasi kemerdekaan negara republik indonestia dilaksanakan dengan sangat sederhana, namun khidmat.",IPS,Insertion Error
"Sejak tanggal 17 agustus 1945 bangsa indonesia merdeka, lepas dari belenggu penjajahan asing.","Sejak tanggal 17 agustus 1945 bangsa indonestia merdeka, lepas dari belenggu penjajahan asing.",IPS,Insertion Error
"Proklamasi kemerdekan itu segera disiarkan ke seluruh pelosok tanah air melalui radio, surat kabar dan kurir.","Proklamasi kemerdekan itu segera disiarkan ke selutruh pelosok tanah air melalui radio, surat kabar dan kurir.",IPS,Insertion Error
Pernyataan proklamasi kemerdekaan republik indonesia memiliki arti yang sangat penting bagi kehidupan bangsa indonesia.,Pernyataan proklamasi kemerdekaan republik indonesia memiliki artit yang sangat penting bagi kehidupan bangsa indonesia.,IPS,Insertion Error
"Dengan proklamasi bangsa indonesia dapat menentukan kehidupannya sendiri sesuai dengan harkat dan martabat, serta sendi-sendi kehidupan bangsa indonesia.","Dengan proklamasi bangsa indonesia dapat menentukan kehidupannyat sendiri sesuai dengan harkat dan martabat, serta sendi-sendi kehidupan bangsa indonesia.",IPS,Insertion Error
Buatlah kelompok untuk memainkan peran mengenai pembacaan teks proklamasi kemerdekaan dan pengibaran bendera merah putih.,Buatlah kelompok untuk memainkan peran mengenai pembacatan teks proklamasi kemerdekaan dan pengibaran bendera merah putih.,IPS,Insertion Error
Tentukan tokoh-tokoh yang berperan dalam peristiwa tersebut.,Tentukan tokoh-tokoh yang berperan dalam peristiwa tersebutt.,IPS,Insertion Error
Perankan di depan kelas.,Perankan di depatn kelas.,IPS,Insertion Error
Kelompok lain memperhatikan dan memberikan tanggapan.,Kelompok lain memperhatikan daon memberikan tanggapan.,IPS,Insertion Error
Peranan pbupki dan ppki dalam perumusan dasar negara dan uud 1945.,Peranan pbupki dan ppki dalam perumusan dasatr negara dan uud 1945.,IPS,Insertion Error
"Sehari setelah proklamasi, yaitu pada tanggal 18 agustus 1945 sidang ppki mengadakan sidang untuk menyusun kelengkapan negara.","Sehari setelah proklamasi, yaitu pada tanggal t18 agustus 1945 sidang ppki mengadakan sidang untuk menyusun kelengkapan negara.",IPS,Insertion Error
Uud 1945 kemudian diumumkan dalam berita republik indonesia tahun ke-2 no.7 tahun 1945.,Uud 1945 kemudian diumumkan dalam berita republitk indonesia tahun ke-2 no.7 tahun 1945.,IPS,Insertion Error
Pembukaan (preambule) yang meliputi empat alenia (paragraf).,Pembukaan (preambule) yang meliputi empat alenia (paragratf).,IPS,Insertion Error
"Batang tubuh uud yang merupakan isi dan terdiri atas 16 bab, 37 pasal, 4 pasal aturan peralihan dan 2 ayat aturan tambahan.","Batang tubuh uud yang merupakan isi tdan terdiri atas 16 bab, 37 pasal, 4 pasal aturan peralihan dan 2 ayat aturan tambahan.",IPS,Insertion Error
Penjelasan uud yang terdiri atas penjelasan umum dan penjelasan pasal demi pasal.,Penjelasan uud yang terdiri atas penjelasan umumt dan penjelasan pasal demi pasal.,IPS,Insertion Error
"Dengan demikian sejak tanggal 18 agustus 1945, secara resmi telah lahir negara kesatuan republik indonesia.","Dengan demikian sejak tanggal 18 agustus 1945t, secara resmi telah lahir negara kesatuan republik indonesia.",IPS,Insertion Error
"Kenyataan menunjukkan bahwa sejak tanggal tersebut indonesia telah memenuhi syarat-syarat sebagai negara, yaitu memiliki wilayah, penduduk atau bangsa, dan pemerintahan yang berdaulat.","Kenyataan menunjukkan bahwa sejak tanggal tersebut indonestia telah memenuhi syarat-syarat sebagai negara, yaitu memiliki wilayah, penduduk atau bangsa, dan pemerintahan yang berdaulat.",IPS,Insertion Error
"Selanjutnya, pada tanggal 22 agustus 1945 ppki membentuk komite nasional indonesia pusat (knip).","Selanjutnya, pada tanggal 22 agustus 1945 ppkit membentuk komite nasional indonesia pusat (knip).",IPS,Insertion Error
"Anggotanya terdiri atas wakil-wakil rakyat, dan berfungsi sebagai dewan perwakilan rakyat.","Anggotanya terdiri atas wakil-wakil rakyat, dan berfungtsi sebagai dewan perwakilan rakyat.",IPS,Insertion Error
Knip dilantik pada tanggal 29 agustus 1945 dengan mr. kasman singodimejo sebagai ketua.,Knip dilantik pada tanggal 29 agustus 1945t dengan mr. kasman singodimejo sebagai ketua.,IPS,Insertion Error
Bpupki sebagai badan penyelidik persiapan kemerdekaan indonesia dalam sidangnya yang pertama telah berhasil merumuskan dasar negara republik indonesia yakni pancasila.,Bpupki sebagai badan penyelidik persiapan kemerdekaan indonestia dalam sidangnya yang pertama telah berhasil merumuskan dasar negara republik indonesia yakni pancasila.,IPS,Insertion Error
Sedangkan dalam sidangnya yang kedua telah berhasil menyusun rancangan uud negara republik indonesia.,Sedangkan dalam sidangnya yang kedua telah berhasitl menyusun rancangan uud negara republik indonesia.,IPS,Insertion Error
Tugas bpupki ini kemudian dilanjutkan oleh ppki yang akan mengesahkan menjadi dasar negara dan uud negara republik indonesia merdeka.,Tugas bpupki ini kemudian dilanjutkan oleh ppkit yang akan mengesahkan menjadi dasar negara dan uud negara republik indonesia merdeka.,IPS,Insertion Error
Dengan demikian dapat disimpulkan bahwa bpupki dan ppki mempunyai peranan yang sangat penting dalam perumusan dasar negara dan uud republik indonesia.,Dengan demikian dapat disimpulkan bahwa bpupki tdan ppki mempunyai peranan yang sangat penting dalam perumusan dasar negara dan uud republik indonesia.,IPS,Insertion Error
"Bpupki adalah badan yang merumuskan dasar negara dan uud republik indonesia, sedangkan pkki badan yang mengesahkan dasar negara dan uud republik indonesia.","Bpupki adalah badan yang merumuskan dasar negatra dan uud republik indonesia, sedangkan pkki badan yang mengesahkan dasar negara dan uud republik indonesia.",IPS,Insertion Error
Kamu semua telah mempelajari berbagai peritiwa penting menjelang proklamasi kemerdekaan rl.,Kamu semua telah mempelajari berbagai peritiwa pentting menjelang proklamasi kemerdekaan rl.,IPS,Insertion Error
"Sekarang, mari kita melihat kembali tahapan peristiwa menjelang proklamasi sesuai urutan waktu.","Sekarang, mari kita melihat kembali tahapan peristitwa menjelang proklamasi sesuai urutan waktu.",IPS,Insertion Error
"Pada tanggal 6 dan 9 agustus 1945, kota hiroshima dan nagasaki dibom oleh sekutu (amerika serikat).","Pada tanggal 6 dan 9 agustus 1945t, kota hiroshima dan nagasaki dibom oleh sekutu (amerika serikat).",IPS,Insertion Error
"Pada tanggal 9 agustus 1945, tiga pemimpin bangsa, yaitu ir. soekarno, drs. moh. hatta, dan dr. radjiman wedyadiningrat berangkat ke dalat memenuhi undangan jenderal terauchi.","Pada tanggal 9 agustus 1945, tiga pemimpitn bangsa, yaitu ir. soekarno, drs. moh. hatta, dan dr. radjiman wedyadiningrat berangkat ke dalat memenuhi undangan jenderal terauchi.",IPS,Insertion Error
"Pada tanggal 14 agustus 1945, jepang menyerah tanpa syarat kepadaa sekutu.","Pada tanggal 14 agustus 1945, jepang menyerath tanpa syarat kepadaa sekutu.",IPS,Insertion Error
Pada tanggal 15 agustus 1945 para tokoh pemuda mengadakan rapat.,Pada tanggal 15 agustus 1945 para tokoth pemuda mengadakan rapat.,IPS,Insertion Error
Mereka sepakat untuk segera menyatakan proklamasi kemerdekaan secepat mungkin.,Mereka sepakat untuk segera menyatakan proklamasi kemerdekaatn secepat mungkin.,IPS,Insertion Error
"Pada tanggal 15 agustus 1945, sekitar pukul 22.30, utusan golongan pemuda menemui bung karno dan bung hatta.","Pada tanggal 15 agustus 1945, sekitar pukutl 22.30, utusan golongan pemuda menemui bung karno dan bung hatta.",IPS,Insertion Error
Mereka menuntut agar bung karno dan bung hattta menyatakan proklamasi kemerdekaan pada tanggal 16 agustus 1945.,Mereka menuntut agar bungt karno dan bung hattta menyatakan proklamasi kemerdekaan pada tanggal 16 agustus 1945.,IPS,Insertion Error
"Pada tanggal 16 agustus 1945, bung karno dan bung hatta dibawa ke rengasdengklok, jawa barat.","Pada tanggal 16 agustus 1945, bung karnto dan bung hatta dibawa ke rengasdengklok, jawa barat.",IPS,Insertion Error
"Pada tanggal 16 agustus 1945 pukul 21.00 wib, kedua tokoh tersebut dibawa kembali oleh para pemuda ke jakarta.","Pada tanggal 16 agustus 1945 pukul t21.00 wib, kedua tokoh tersebut dibawa kembali oleh para pemuda ke jakarta.",IPS,Insertion Error
Setibanya di jakarta segera mengadakan pertemuan untuk persiapan proklamasi kemerdekaan.,Setibanya di jakarta segera mengadakan pertemuan untutk persiapan proklamasi kemerdekaan.,IPS,Insertion Error
Pertemuan diadakan di rumah laksamana maeda.,Pertemuan diadakan di ruomah laksamana maeda.,IPS,Insertion Error
"Tiga tokoh penting yaitu bung karno, bung hatta dan ahmad subarjo berhasil merumuskan teks proklamasi.","Tiga tokoh penting yaitu bungt karno, bung hatta dan ahmad subarjo berhasil merumuskan teks proklamasi.",IPS,Insertion Error
"Pada tanggal 17 agustus 1945, tepat jam 10.00 wib ir. soekarno didampingi drs. moh. hatta membacakan teks proklamasi kemerdekaan rl di jalan kebangsaan timur no. 56 jakarta.","Pada tanggal 17 agustus 1945, tepat tjam 10.00 wib ir. soekarno didampingi drs. moh. hatta membacakan teks proklamasi kemerdekaan rl di jalan kebangsaan timur no. 56 jakarta.",IPS,Insertion Error
Mengapa terjadi peristiwa rengasdengklok?,Mengapa terjadi peristitwa rengasdengklok?,IPS,Insertion Error
Sebutkan tiga tokoh pemuda yang mendesak bung karno dan bung hatta untuk segera memproklamasikan kemerdekaan rl!,Sebutkan tiga tokoh pemuda yang mendesak bungt karno dan bung hatta untuk segera memproklamasikan kemerdekaan rl!,IPS,Insertion Error
Mengapa perumusan naskah proklamasi dilaksanakan di rumah laksamana maeda?,Mengapa perumusan naskah proklamasi dilaksanakan di rumath laksamana maeda?,IPS,Insertion Error
Kapan dan di mana teks proklamasi dibacakan?,Kapan dan di mana teks proklamasi dibacaktan?,IPS,Insertion Error
Jelaskan peranan bpupki dan ppki dalam merumuskan dasar negara dan uud 1945!,Jelaskan peranan bpupki dan ppki dalam merumuskant dasar negara dan uud 1945!,IPS,Insertion Error
Ir. soekarno adalah tokoh penting dari golongan tua.,Ir. soekarno adalah tokoh penting dari golongatn tua.,IPS,Insertion Error
"Berbagai jabatan pernah dipegang, antara lain sebagai ketua panitia persiapan kemerdekaan indonesia (ppki).","Berbagai jabatan pernah dipegang, antara lain sebatgai ketua panitia persiapan kemerdekaan indonesia (ppki).",IPS,Insertion Error
Ir. soekarno adalah tokoh yang sangat berpengaruh dalam perjuangan mencapai kemerdekaan.,Ir. soekarno adalah tokoh yang sangat berpengaruth dalam perjuangan mencapai kemerdekaan.,IPS,Insertion Error
"Peran ir. soekarno dalam peristiwa proklamasi sangat besar, di antaranya sebagai berikut.","Peran ir. soekarno dalam peristiwa proklamasi sangtat besar, di antaranya sebagai berikut.",IPS,Insertion Error
"Pada tanggal 9 agustus 1945, ir soekarno bersama drs. moh. hatta dan dr. radjiman widyadiningrat berangkat ke dalat, vietnam selatan memenuhi undangan jenderal terauchi.","Pada tanggal 9 agustus 1945, ir soekarnto bersama drs. moh. hatta dan dr. radjiman widyadiningrat berangkat ke dalat, vietnam selatan memenuhi undangan jenderal terauchi.",IPS,Insertion Error
Ir. soekarno bersama drs. moh. hattta dan ahmad subardjo berhasil merumuskan teks proklamasi kemerdekaan rl.,Ir. soekarno bersama drs. moh. hattta tdan ahmad subardjo berhasil merumuskan teks proklamasi kemerdekaan rl.,IPS,Insertion Error
Ir. soekarno didampingi drs. moh. hatta membacakan teks proklamasi kemerdekaan indonesia.,Ir. soekarno didampingi drs. moh. hatta membacakant teks proklamasi kemerdekaan indonesia.,IPS,Insertion Error
"Setelah merdeka, ir. soekarno dipilih dan diangkat menjadi presiden pertama rl (1945-1949), dan ris (1949-1950), rl (1950- 1966).","Setelah merdeka, ir. soekarno dipilih dan diangkatt menjadi presiden pertama rl (1945-1949), dan ris (1949-1950), rl (1950- 1966).",IPS,Insertion Error
"Ir. soekarno meninggal pada tanggal 21 juni 1970 dan dimakamkan di blitar, jawa timur.","Ir. soekarno meninggal pada tanggal 21 junit 1970 dan dimakamkan di blitar, jawa timur.",IPS,Insertion Error
"Pada masa pendudukan jepang, drs. moh. hatta sebagai pemimpin peta bersama, ir. soekarno, ki hajar dewantara, dan k.h. mansur. drs. moh. hatta juga diangkat sebagai wakil ketua ppki.","Pada masa pendudukan jepang, drs. moh. hattta sebagai pemimpin peta bersama, ir. soekarno, ki hajar dewantara, dan k.h. mansur. drs. moh. hatta juga diangkat sebagai wakil ketua ppki.",IPS,Insertion Error
"Peran drs. moh. hatta dalam peristiwa proklamasi sangat besar, di antaranya sebagai berikut.","Peran drs. moh. hatta dalam peristiwa proklamasit sangat besar, di antaranya sebagai berikut.",IPS,Insertion Error
"Pada tanggal 17 agustus 1945, drs. moh. hatta bersama ir. soekarno memproklamasikan kemerdekaan indonesia.","Pada tanggal 17 agustus 1945, drs. tmoh. hatta bersama ir. soekarno memproklamasikan kemerdekaan indonesia.",IPS,Insertion Error
"Drs. moh. hatta mendapat julukan bapak koperasi indonesia, karena konsep-konsepnya.","Drs. moh. hatta mendapat julukan bapak koperasti indonesia, karena konsep-konsepnya.",IPS,Insertion Error
Konsep-konsep itu dituangkan dalam pasal 33 uud 1945.,Konsep-konsep itu dituangkan dalam pasal 33 tuud 1945.,IPS,Insertion Error
"Drs. moh. hatta, dipilih dan diangkat menjadi wakil presiden rl pertama.","Drs. moh. hatta, dipilih dan diangkat menjtadi wakil presiden rl pertama.",IPS,Insertion Error
"La meninggal pada tanggal 14 maret 1980, dimakamkan di tanah kusir, jakarta.","La meninggal pada tanggal 14 maret 1980t, dimakamkan di tanah kusir, jakarta.",IPS,Insertion Error
Ir. soekarno dan drs. moh. hatta telah banyak jasanya dalam perjuangan.,Ir. soekarno dan drs. moh. hatta telath banyak jasanya dalam perjuangan.,IPS,Insertion Error
Mereka telah berhasil memimpin dan mengantarkan bangsa indonesia menuju kemerdekaan.,Mereka telah berhasil memimpin dan mengantarkan bangtsa indonesia menuju kemerdekaan.,IPS,Insertion Error
Mereka berdualah yang menandatangani naskah proklamasi kemerdekaan republik indonesia.,Mereka berdualah yang menandatangani naskah proklamasi kemerdekaatn republik indonesia.,IPS,Insertion Error
Mr. ahmad subardjo termasuk penting dalam sejarah perjuangan bangsa masa proklamasi kemerdekaan.,Mr. ahmad subardjo termasuk penting dalam sejatrah perjuangan bangsa masa proklamasi kemerdekaan.,IPS,Insertion Error
Berikut adalah peran mr. ahmad subardjo dalam peristiwa proklmasi.,Berikut adalah peran mr. ahmad subardjo dalatm peristiwa proklmasi.,IPS,Insertion Error
Sebagai anggota panitia sembilan yang berhasil merumuskan piagam jakarta dan juga sebagai anggota ppki.,Sebagai anggota panitia sembilan yang berhasil merumuskant piagam jakarta dan juga sebagai anggota ppki.,IPS,Insertion Error
Mr. ahmad subardjo berhasil menjembatani perbedaan pendapat antara golongan tua dan golongan muda di rengasdengklok.,Mr. ahmad subardjo berhasil menjembatani perbedaan pendapatt antara golongan tua dan golongan muda di rengasdengklok.,IPS,Insertion Error
