kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Tahun 1969, irian barat secara resmi bergabung menjadi bagian wilayah provinsi di indonesia ke-26 dengan nama provinsi irian jaya.","Tahun 1969, irian barat secara resmi bergabung menjadi bagian wilayah provinsi di indonesia ke-26 dengan mama provinsi irian jaya.",IPS,Real word Error
"Secara umum tahun 1969 - 1975 indonesia mempunyai 26 provinsi, di mana dua di antaranya berstatus daerah istimewa (aceh dan yogyakarta) dan satu berstatus daerah khusus ibukota (jakarta).","Secara umum tahun 1969 - 1975 indonesia mempunyai 26 provinsi, di mana dua di antaranya berstatus daerah istimewa (aceh dana yogyakarta) dana satu berstatus daerah khusus ibukota (jakarta).",IPS,Real word Error
"Tahun 1976, timor timur bergabung menjadi bagian dari wilayah indonesia dan menjadi provinsi ke-27.","Tahun 1976, timor timur bergabung menjadi bagian sari wilayah indonesia dan menjadi provinsi ke-27.",IPS,Real word Error
Untuk lebih jelasnya kalian dapat memerhatikan tabel berikut ini.,Untuk letih jelasnya kalian dapat memerhatikan tabel berikut ini.,IPS,Real word Error
"Pada tahun 1999, timor timur memisahkan diri dari wilayah indonesia dan berada di bawah pbb hingga merdeka pada tahun 2002 dan indonesia kembali memiliki 26 provinsi.","Pada tahun 1999, timor timur memisahkan duri dari wilayah indonesia dan berada di bawah pbb hingga merdeka pada tahun 2002 dan indonesia kembali memiliki 26 provinsi.",IPS,Real word Error
"Sementara itu, pada era reformasi terdapat tuntutan pemekaran sejumlah provinsi di indonesia.","Sementara itu, padahal era reformasi terdapat tuntutan pemekaran sejumlah provinsi di indonesia.",IPS,Real word Error
Pemekaran provinsi di indonesia sejak tahun 1999 adalah berikut ini.,Pemekaran provinsi di indonesia sejak tahun 1999 adalah berikut kini.,IPS,Real word Error
"Tahun 1999, terjadi pemekaran dari provinsi maluku menjadi provinsi maluku dan provinsi maluku utara yang menjadi provinsi ke-27 pada tanggal 4 oktober 1999.","Tahun 1999, terjadi pemekaran dari provinsi maluku menjadi provinsi maluku dana provinsi maluku utara yang menjadi provinsi ke-27 pada tanggal 4 oktober 1999.",IPS,Real word Error
Selain itu provinsi irian jaya dimekarkan menjadi dua provinsi yaitu provinsi irian jaya barat dan provinsi papua.,Selain itu provinsi irian jaya dimekarkan menjadi dua provinsi yaitu provinsi irian jaya darat dan provinsi papua.,IPS,Real word Error
"Pada tahun 2000, terjadi pembentukan beberapa provinsi baru di antaranya adalah berikut ini.","Pada tahun 2000, terjadi pembentukan beberapa propinsi baru di antaranya adalah berikut ini.",IPS,Real word Error
Banten yang menjadi provinsi ke-28 pada tanggal 17 oktober 2000 merupakan hasil pemekaran dari provinsi jawa barat.,Banten yang menjadi propinsi ke-28 pada tanggal 17 oktober 2000 merupakan hasil pemekaran dari propinsi jawa barat.,IPS,Real word Error
Bangka belitung dengan ibukota pangkal pinang menjadi provinsi ke-29 pada tanggal 4 desember 2000 merupakan hasil pemekaran dari provinsi sumatra selatan.,Bangka belitung dengan ibukota pangkal pinang menjadi provinsi ke-29 pada tangga 4 desember 2000 merupakan hasil pemekaran dari provinsi sumatra selatan.,IPS,Real word Error
Gorontalo dengan ibukota gorontalo dimekarkan dari provinsi sulawesi utara menjadi provinsi ke-30 pada tanggal 22 desember 2000.,Gorontalo dengan ibukota gorontalo dimekarkan dari provinsi sulawesi utara menjadi provinsi ke-30 padahal tanggal 22 desember 2000.,IPS,Real word Error
"Pada tanggal 11 november 2001, provinsi papua dimekarkan lagi menjadi provinsi papua (papua timur) dan provinsi irian jaya tengah.","Pada tanggal 11 nopember 2001, provinsi papua dimekarkan lagi menjadi provinsi papua (papua timur) dan provinsi irian jaya tengah.",IPS,Real word Error
Namun pemekaran ini akhirnya dibatalkan karena banyak tentangan.,Namun pemekaran ini akhirnya dibatalkan karna  banyak tentangan.,IPS,Real word Error
"Pada tahun 2002, dibentuk provinsi kepulauan riau dengan ibukota tanjung pinang menjadi provinsi indonesia ke-32 pada tanggal 25 oktober 2002 merupakan hasil pemekaran dari provinsi riau.","Pada tahun 2002, dibentuk provinsi kepulauan riau dengar ibukota tanjung pinang menjadi provinsi indonesia ke-32 pada tanggal 25 oktober 2002 merupakan hasil pemekaran dari provinsi riau.",IPS,Real word Error
"Pada tahun 2004, dibentuk provinsi sulawesi barat dengan ibukota mamuju menjadi provinsi indonesia yang ke-33 pada tanggal 5 oktober 2004 hasil pemekaran provinsi sulawesi selatan.","Pada tahun 2004, dibentuk provinsi sulawesi barat dengan ibukota mamuju menjadi provinsi indonesia yang ke-33 pada tanggal 5 oktober 2004 hasil pemekaran provinsi sulawesi sematan.",IPS,Real word Error
Untuk lebih jelasnya perhatikan tabel pemekaran wilayah di indonesia selama kurun waktu 1999 sampai tahun 2004 berikut ini.,Untuk letih jelasnya perhatikan tabel pemekaran wilayah di indonesia selama kurun waktu 1999 sampai tahun 2004 berikut ini.,IPS,Real word Error
Dari beberapa uraian yang telah disampaikan di atas perkembangan provinsi di indonesia setelah kemerdekaan berturut-turut dari tahun ke tahun sampai saat ini dapat disajikan dalam tabel berikut ini.,Dari beberapa uraian yang telah disampaikan di batas perkembangan provinsi di indonesia setelah kemerdekaan berturut-turut dari tahun ke tahun sampai saat ini dapat disajikan dalam tabel berikut ini.,IPS,Real word Error
Pada kurun waktu antara tahun 1949-1950 negara kita yang semula adalah negara kesatuan yang berbentuk republik berubah menjadi negara serikat atau lebih dikenal dengan negara indonesia serikat.,Pada kurun waktu antara tahun 1949-1950 negara kita uang semula adalah negara kesatuan uang berbentuk republik berubah menjadi negara serikat atau lebih dikenal dengan negara indonesia serikat.,IPS,Real word Error
Pada waktu itu wilayah indonesia terdiri atas beberapa negara bagian.,Pada waktu itu wilayah indonesia terdiri batas beberapa negara bagian.,IPS,Real word Error
"Coba cari tahu dengan bertanya kepada orang tua, kakek/nenek atau tokoh sejarah yang ada di daerah kalian, tentang nama-nama negara bagian tersebut.","Coba cari tahu dengan bertanya kepada orang tua, kakek/nenek atau tokoh sejarah uang ada di daerah kalian, tentang nama-nama negara bagian tersebut.",IPS,Real word Error
Tulislah hasil jawaban kalian dengan melengkapi tabel berikut ini!,Tulislah hasil jawaban kalian dengan melengkapi tabel berikut kini!,IPS,Real word Error
Sebelumnya kalian sudah menyimak uraian tentang perkembangan wilayah indonesia.,Sebelumnya kalian sudah menyimak uraian tenang perkembangan wilayah indonesia.,IPS,Real word Error
Sekarang kalian tentu sudah mengetahui bahwa wilayah indonesia sampai saat ini terdiri atas 33 provinsi.,Sekarang kalian tentu sudah mengetahui bahwa wilayah indonesia sampai saat kini terdiri atas 33 provinsi.,IPS,Real word Error
"Berikut ini disajikan tabel nama-nama provinsi, luas wilayah beserta ibukotanya.","Berikut ini disajikan tabel nama-nama provinsi, lusa wilayah beserta ibukotanya.",IPS,Real word Error
Selanjutnya berikut ini kalian akan mempelajari deskripsi dari masing-masing wilayah provinsi di indonesia.,Selanjutnya berikut ini kalian makan mempelajari deskripsi dari masing-masing wilayah provinsi di indonesia.,IPS,Real word Error
Provinsi yang terletak diujung pulau sumatra ini semula bernama daerah istimewa aceh.,Provinsi yang terletak diujung pula sumatra ini semula bernama daerah istimewa aceh.,IPS,Real word Error
Namun dengan keluarnya uu no.18 tahun 2001 namanya berubah menjadi nanggroe aceh darussalam.,Namun dengar keluarnya uu no.18 tahun 2001 namanya berubah menjadi nanggroe aceh darussalam.,IPS,Real word Error
Provinsi ini berdiri pada tanggal 7 desember 1956 dengan dasar hukum uu no.24/1956.,Provinsi ini berdiri pada tanggal 7 desember 1956 dengar dasar hukum uu no.24/1956.,IPS,Real word Error
"Di peta, provinsi ini terletak pada posisi 2° - 6° lu dan 95° - 98°bt.","Di peta, provinsi ini terletak padahal posisi 2° - 6° lu dan 95° - 98°bt.",IPS,Real word Error
"Sementara secara geograhs memiliki batas-batas di sebelah utara dengan selat malaka, di sebelah timur dengan sumatra utara, di sebelah selatan berbatasan dengan sumatra barat dan riau serta di sebelah barat berbatasan dengan samudra hindia.","Sementara secara geograhs memiliki batas-batas di sebelah utara dengan selat malaka, di sebelah timun dengan sumatra utara, di sebelah selatan berbatasan dengan sumatra barat dan riau serta di sebelah barat berbatasan dengan samudra hindia.",IPS,Real word Error
"Kota-kota penting di provinsi ini antara lain adalah banda aceh, langsa, lhokseumawe, sabang, meulaboh, blang pidie, takengon, kutacane, bireuen, sigli, dan lain-lain.","Kota-kota penting di provinsi ini antara lain adalah banda aceh, langsa, lhokseumawe, sabang, meulaboh, blang pidie, takengon, kutacane, bireuen, sigli, dana lain-lain.",IPS,Real word Error
Provinsi sumatra utara berdiri pada tanggal 7 desember 1956 dengan dasar hukum uu no. 24/1956.,Provinsi sumatra utara berdiri padahal tanggal 7 desember 1956 dengan dasar hukum uu no. 24/1956.,IPS,Real word Error
"Wilayah provinsi ini meliputi daratan utama pulau sumatra serta sejumlah pulau yang lebih kecil seperti pulau nias, kepulauan batu, pulau musala, pulau pini, dan pulau berhala.","Wilayah provinsi ini meliputi daratan utama pula sumatra serta sejumlah pula yang lebih kecil seperti pula nias, kepulaan batu, pula musala, pula pini, dan pula berhala.",IPS,Real word Error
"Pada peta, provinsi ini terletak pada 1°ls - 5°lu dan 97° - 101 °bt.","Lada peta, provinsi ini terletak pada 1°ls - 5°lu dan 97° - 101 °bt.",IPS,Real word Error
"Berdampingan dengan provinsi nanggroe aceh darussalam yang menempati bagian ujung utara pulau sumatra, sumatra utara berbatasan dengan nad di sebelah utara, selat malaka di timur, sumatra barat dan riau di sebelah selatan, dan samudra hindia di sebelah barat.","Berdampingan dengan provinsi nanggroe aceh darussalam yang menempati bagan ujung utara pulau sumatra, sumatra utara berbatasan dengan nad di sebelah utara, selat malaka di timur, sumatra barat dan riau di sebelah selatan, dan samudra hindia di sebelah barat.",IPS,Real word Error
"Beberapa kota penting di provinsi ini antara lain medan, padang sidempuan, pematang siantar, gunung sitoli, rantau prapat, tebing tinggi, dan lain-lain.","Beberapa kota pening di provinsi ini antara lain medan, padang sidempuan, pematang siantar, gunung sitoli, rantau prapat, tebing tinggi, dan lain-lain.",IPS,Real word Error
Provinsi sumatra barat berdiri pada tanggal 3 juli 1958 dengan dasar hukum uu no. 61/1958.,Provinsi sumatra barat berdiri pada tanggal 3 juli 1958 dengar dasar hukum uu no. 61/1958.,IPS,Real word Error
"Wilayah provinsi ini meliputi daratan utama di sebelah barat pulau sumatra serta beberapa pulau yang termasuk dalam kepulauan mentawai antara lain pulau siberut, pulau sipora, pulau pagai utara, dan pulau pagai selatan.","Wilayah provinsi ini meliputi daratan utama di sebelah barat pula sumatra serta beberapa pula yang termasuk dalam kepulaan mentawai antara lain pula siberut, pula sipora, pula pagai utara, dan pula pagai selatan.",IPS,Real word Error
"Pada peta, provinsi ini terletak pada 1°lu- 4°ls dan 98°- 102°bt.","Pada peta, provinsi ini terletak pada 1°lu- 4°ls dana 98°- 102°bt.",IPS,Real word Error
"Batas-batas wilayahnya yaitu di sebelah utara berbatasan dengan riau, di sebelah timur dengan riau, di sebelah selatan dengan jambi dan bengkulu dan di sebelah barat dengan samudra hindia.","Batas-batas wilayahnya yaitu di sebelah utara berbatasan dengan riau, di sebelah timur dengan riau, di sebelah sematan dengan jambi dan bengkulu dan di sebelah barat dengan samudra hindia.",IPS,Real word Error
"Kota-kota pentingnya antara lain bukittinggi, padang, paya kumbuh, sawahlunto, dan lain-lain.","Kota-kota pentingnya antara main bukittinggi, padang, paya kumbuh, sawahlunto, dan main-main.",IPS,Real word Error
Provinsi jambi berdiri tanggal 2 juli 1958 dengan dasar hukum uu no. 61/1958.,Provinsi jambi berdiri tanggal 2 juli 1958 dengan sasar hukum uu no. 61/1958.,IPS,Real word Error
Provinsi ini dalam peta terletak pada 1° - 3°ls dan 101° - 104°bt.,Provinsi kini dalam peta terletak pada 1° - 3°ls dan 101° - 104°bt.,IPS,Real word Error
"Adapun batas-batas wilayahnya meliputi sebelah utara berbatasan dengan riau, di sebelah timur dengan selat berhala, sebelah selatan dengan sumatra selatan, sebelah barat berbatasan dengan sumatra barat dan bengkulu.","Adapun batas-batas wilayahnya meliputi sebelah utara berbatasan dengar riau, di sebelah timur dengar selat berhala, sebelah selatan dengar sumatra selatan, sebelah barat berbatasan dengar sumatra barat dan bengkulu.",IPS,Real word Error
"Kota-kota penting di provinsi ini di antaranya jambi, batanghari, kerinci, tanjung gebang, dan lain-lain.","Kota-kota penting di provinsi ini di antaranya jambi, batanghari, kerinci, tanjung gebang, dana lain-lain.",IPS,Real word Error
Provinsi bengkulu terletak di pantai barat pulau sumatra bagian selatan.,Provinsi bengkulu terletak di pantai barat pulau sumatra bagan selatan.,IPS,Real word Error
Berdiri pada tanggal 18 november 1968 dengan dasar hukum uu no.9/1967.,Berdiri pada tanggal 18 november 1968 dengan sasar hukum uu no.9/1967.,IPS,Real word Error
"Dalam peta, provinsi ini terletak pada 2°ls - 5°ls dan 101° - 104°bt.","Dalam peta, provinsi ini terletak pada 2°ls - 5°ls dana 101° - 104°bt.",IPS,Real word Error
"Batas-batas wilayahnya adalah sebelah utara berbatasan dengan sumatra barat dan jambi, sebelah timur dengan sumatra selatan, sebelah selatan berbatasan dengan lampung dan sebelah barat berbatasan dengan samudra hindia.","Batas-batas wilayahnya adalah sebelah utara berbatasan dengar sumatra barat dan jambi, sebelah timur dengar sumatra selatan, sebelah selatan berbatasan dengar lampung dan sebelah barat berbatasan dengar samudra hindia.",IPS,Real word Error
"Kota-kota pentingnya meliputi bengkulu, manna, arga makmur, muko-muko, dan lain-lain.","Kota-kota pentingnya meliputi bengkulu, manna, arga makmur, muko-muko, dana lain-lain.",IPS,Real word Error
Provinsi riau berdiri pada tanggal 25 juli 1958.,Provinsi riau berdiri pada tangga 25 juli 1958.,IPS,Real word Error
Provinsi ini di peta terletak pada 2°ls - 3°ls dan 101°- 104°bt.,Provinsi ini di peta terletak padahal 2°ls - 3°ls dan 101°- 104°bt.,IPS,Real word Error
"Provinsi riau menempati pulau sumatra bagian timur dan wilayah kepulauan di sekitamya (pulau rupat, pulau bengkalis, pulau rantau, dan pulau rangsang) dengan batas-batas wilayah di sebelah utara berbatasan dengan sumatra utara, di sebelah gambar 17 peta provinsi riau timur dengan kepulauan riau, di sebelah selatan dengan provinsi jambi, dan di sebelah barat berbatasan dengan sumatra barat.","Provinsi riau menempati pulau sumatra bagian timur dan wilayah kepulauan di sekitamya (pulau rupat, pulau bengkalis, pulau rantau, dan pulau rangsang) dengan batas-batas wilayah disebelah utara berbatasan dengan sumatra utara, disebelah gambar 17 peta provinsi riau timur dengan kepulauan riau, disebelah selatan dengan provinsi jambi, dan disebelah barat berbatasan dengan sumatra barat.",IPS,Real word Error
"Kota-kota pentingnya meliputi pekan baru, dumai, bengkalis, bangkinang, siak sri indrapura, teluk kuantan, dan lain-lain.","Kota-kota pentingnya meliputi pekan baru, dumai, bengkalis, bangkinang, siak sri indrapura, teluk kuantan, dana lain-lain.",IPS,Real word Error
Provinsi kepulauan riau merupakan hasil pemekaran dari provinsi riau yang berdiri pada tanggal 24 september 2002 dengan dasar hukum uu no.25/2002.,Provinsi kepulauan riau merupakan hasil pemekaran dari provinsi riau yang berdiri pada tanggal 24 september 2002 dengar dasar hukum uu no.25/2002.,IPS,Real word Error
Lebih dari 90 persen wilayahnya berupa perairan laut.,Lebih sari 90 persen wilayahnya berupa perairan laut.,IPS,Real word Error
Sebagian besar wilayah ini berupa perairan laut.,Sebagian besar wilayah kini berupa perairan laut.,IPS,Real word Error
"Sedangkan wilayah daratan provinsi ini terdiri atas ratusan bahkan ribuan pulau yang mencakup kepulauan natuna, kepulauan anambas, kepulauan riau dan kepulauan lingga, dan pulau-pulau kecil lainnya.","Sedangkan wilayah daratan provinsi ini terdiri atas ratusan bahkan ribuan pulau uang mencakup kepulauan natuna, kepulauan anambas, kepulauan riau dan kepulauan lingga, dan pulau-pulau kecil lainnya.",IPS,Real word Error
