kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Dengan proklamasi bangsa indonesia dapat menentukan kehidupannya sendiri sesuai dengan harkat dan martabat, serta sendi-sendi kehidupan bangsa indonesia.","Dengan proklamasi bangsa indonesia dapat menentukan kehdupannya sendiri sesuai dengan harkat dan martabat, serta sendi-sendi kehidupan bangsa indonesia.",IPS,Deletion Error
Buatlah kelompok untuk memainkan peran mengenai pembacaan teks proklamasi kemerdekaan dan pengibaran bendera merah putih.,Buatlah kelompok untuk memainkan peran mengenai pemacaan teks proklamasi kemerdekaan dan pengibaran bendera merah putih.,IPS,Deletion Error
Tentukan tokoh-tokoh yang berperan dalam peristiwa tersebut.,Tentukan tokoh-tokoh yang berperan dalam peristiwa terebut.,IPS,Deletion Error
Perankan di depan kelas.,Perankan di depn kelas.,IPS,Deletion Error
Kelompok lain memperhatikan dan memberikan tanggapan.,Kelompok lain memperhatikan an memberikan tanggapan.,IPS,Deletion Error
Peranan pbupki dan ppki dalam perumusan dasar negara dan uud 1945.,Peranan pbupki dan ppki dalam perumusan dsar negara dan uud 1945.,IPS,Deletion Error
"Sehari setelah proklamasi, yaitu pada tanggal 18 agustus 1945 sidang ppki mengadakan sidang untuk menyusun kelengkapan negara.","Sehari setelah proklamasi, yaitu pada tanggal 1 agustus 1945 sidang ppki mengadakan sidang untuk menyusun kelengkapan negara.",IPS,Deletion Error
Uud 1945 kemudian diumumkan dalam berita republik indonesia tahun ke-2 no.7 tahun 1945.,Uud 1945 kemudian diumumkan dalam berita repblik indonesia tahun ke-2 no.7 tahun 1945.,IPS,Deletion Error
Pembukaan (preambule) yang meliputi empat alenia (paragraf).,Pembukaan (preambule) yang meliputi empat alenia (pragraf).,IPS,Deletion Error
"Batang tubuh uud yang merupakan isi dan terdiri atas 16 bab, 37 pasal, 4 pasal aturan peralihan dan 2 ayat aturan tambahan.","Batang tubuh uud yang merupakan isi an terdiri atas 16 bab, 37 pasal, 4 pasal aturan peralihan dan 2 ayat aturan tambahan.",IPS,Deletion Error
Penjelasan uud yang terdiri atas penjelasan umum dan penjelasan pasal demi pasal.,Penjelasan uud yang terdiri atas penjelasan uum dan penjelasan pasal demi pasal.,IPS,Deletion Error
"Dengan demikian sejak tanggal 18 agustus 1945, secara resmi telah lahir negara kesatuan republik indonesia.","Dengan demikian sejak tanggal 18 agustus 194, secara resmi telah lahir negara kesatuan republik indonesia.",IPS,Deletion Error
"Kenyataan menunjukkan bahwa sejak tanggal tersebut indonesia telah memenuhi syarat-syarat sebagai negara, yaitu memiliki wilayah, penduduk atau bangsa, dan pemerintahan yang berdaulat.","Kenyataan menunjukkan bahwa sejak tanggal tersebut indnesia telah memenuhi syarat-syarat sebagai negara, yaitu memiliki wilayah, penduduk atau bangsa, dan pemerintahan yang berdaulat.",IPS,Deletion Error
"Selanjutnya, pada tanggal 22 agustus 1945 ppki membentuk komite nasional indonesia pusat (knip).","Selanjutnya, pada tanggal 22 agustus 1945 ppk membentuk komite nasional indonesia pusat (knip).",IPS,Deletion Error
"Anggotanya terdiri atas wakil-wakil rakyat, dan berfungsi sebagai dewan perwakilan rakyat.","Anggotanya terdiri atas wakil-wakil rakyat, dan berungsi sebagai dewan perwakilan rakyat.",IPS,Deletion Error
Knip dilantik pada tanggal 29 agustus 1945 dengan mr. kasman singodimejo sebagai ketua.,Knip dilantik pada tanggal 29 agustus 194 dengan mr. kasman singodimejo sebagai ketua.,IPS,Deletion Error
Bpupki sebagai badan penyelidik persiapan kemerdekaan indonesia dalam sidangnya yang pertama telah berhasil merumuskan dasar negara republik indonesia yakni pancasila.,Bpupki sebagai badan penyelidik persiapan kemerdekaan indnesia dalam sidangnya yang pertama telah berhasil merumuskan dasar negara republik indonesia yakni pancasila.,IPS,Deletion Error
Sedangkan dalam sidangnya yang kedua telah berhasil menyusun rancangan uud negara republik indonesia.,Sedangkan dalam sidangnya yang kedua telah berasil menyusun rancangan uud negara republik indonesia.,IPS,Deletion Error
Tugas bpupki ini kemudian dilanjutkan oleh ppki yang akan mengesahkan menjadi dasar negara dan uud negara republik indonesia merdeka.,Tugas bpupki ini kemudian dilanjutkan oleh ppk yang akan mengesahkan menjadi dasar negara dan uud negara republik indonesia merdeka.,IPS,Deletion Error
Dengan demikian dapat disimpulkan bahwa bpupki dan ppki mempunyai peranan yang sangat penting dalam perumusan dasar negara dan uud republik indonesia.,Dengan demikian dapat disimpulkan bahwa bpupki an ppki mempunyai peranan yang sangat penting dalam perumusan dasar negara dan uud republik indonesia.,IPS,Deletion Error
"Bpupki adalah badan yang merumuskan dasar negara dan uud republik indonesia, sedangkan pkki badan yang mengesahkan dasar negara dan uud republik indonesia.","Bpupki adalah badan yang merumuskan dasar negra dan uud republik indonesia, sedangkan pkki badan yang mengesahkan dasar negara dan uud republik indonesia.",IPS,Deletion Error
Kamu semua telah mempelajari berbagai peritiwa penting menjelang proklamasi kemerdekaan rl.,Kamu semua telah mempelajari berbagai peritiwa pening menjelang proklamasi kemerdekaan rl.,IPS,Deletion Error
"Sekarang, mari kita melihat kembali tahapan peristiwa menjelang proklamasi sesuai urutan waktu.","Sekarang, mari kita melihat kembali tahapan perstiwa menjelang proklamasi sesuai urutan waktu.",IPS,Deletion Error
"Pada tanggal 6 dan 9 agustus 1945, kota hiroshima dan nagasaki dibom oleh sekutu (amerika serikat).","Pada tanggal 6 dan 9 agustus 194, kota hiroshima dan nagasaki dibom oleh sekutu (amerika serikat).",IPS,Deletion Error
"Pada tanggal 9 agustus 1945, tiga pemimpin bangsa, yaitu ir. soekarno, drs. moh. hatta, dan dr. radjiman wedyadiningrat berangkat ke dalat memenuhi undangan jenderal terauchi.","Pada tanggal 9 agustus 1945, tiga pemmpin bangsa, yaitu ir. soekarno, drs. moh. hatta, dan dr. radjiman wedyadiningrat berangkat ke dalat memenuhi undangan jenderal terauchi.",IPS,Deletion Error
"Pada tanggal 14 agustus 1945, jepang menyerah tanpa syarat kepadaa sekutu.","Pada tanggal 14 agustus 1945, jepang menerah tanpa syarat kepadaa sekutu.",IPS,Deletion Error
Pada tanggal 15 agustus 1945 para tokoh pemuda mengadakan rapat.,Pada tanggal 15 agustus 1945 para tkoh pemuda mengadakan rapat.,IPS,Deletion Error
Mereka sepakat untuk segera menyatakan proklamasi kemerdekaan secepat mungkin.,Mereka sepakat untuk segera menyatakan proklamasi kmerdekaan secepat mungkin.,IPS,Deletion Error
"Pada tanggal 15 agustus 1945, sekitar pukul 22.30, utusan golongan pemuda menemui bung karno dan bung hatta.","Pada tanggal 15 agustus 1945, sekitar pkul 22.30, utusan golongan pemuda menemui bung karno dan bung hatta.",IPS,Deletion Error
Mereka menuntut agar bung karno dan bung hattta menyatakan proklamasi kemerdekaan pada tanggal 16 agustus 1945.,Mereka menuntut agar bun karno dan bung hattta menyatakan proklamasi kemerdekaan pada tanggal 16 agustus 1945.,IPS,Deletion Error
"Pada tanggal 16 agustus 1945, bung karno dan bung hatta dibawa ke rengasdengklok, jawa barat.","Pada tanggal 16 agustus 1945, bung karo dan bung hatta dibawa ke rengasdengklok, jawa barat.",IPS,Deletion Error
"Pada tanggal 16 agustus 1945 pukul 21.00 wib, kedua tokoh tersebut dibawa kembali oleh para pemuda ke jakarta.","Pada tanggal 16 agustus 1945 pukul 2.00 wib, kedua tokoh tersebut dibawa kembali oleh para pemuda ke jakarta.",IPS,Deletion Error
Setibanya di jakarta segera mengadakan pertemuan untuk persiapan proklamasi kemerdekaan.,Setibanya di jakarta segera mengadakan pertemuan ntuk persiapan proklamasi kemerdekaan.,IPS,Deletion Error
Pertemuan diadakan di rumah laksamana maeda.,Pertemuan diadakan di ruma laksamana maeda.,IPS,Deletion Error
"Tiga tokoh penting yaitu bung karno, bung hatta dan ahmad subarjo berhasil merumuskan teks proklamasi.","Tiga tokoh penting yaitu bun karno, bung hatta dan ahmad subarjo berhasil merumuskan teks proklamasi.",IPS,Deletion Error
"Pada tanggal 17 agustus 1945, tepat jam 10.00 wib ir. soekarno didampingi drs. moh. hatta membacakan teks proklamasi kemerdekaan rl di jalan kebangsaan timur no. 56 jakarta.","Pada tanggal 17 agustus 1945, tepat am 10.00 wib ir. soekarno didampingi drs. moh. hatta membacakan teks proklamasi kemerdekaan rl di jalan kebangsaan timur no. 56 jakarta.",IPS,Deletion Error
Mengapa terjadi peristiwa rengasdengklok?,Mengapa terjadi perstiwa rengasdengklok?,IPS,Deletion Error
Sebutkan tiga tokoh pemuda yang mendesak bung karno dan bung hatta untuk segera memproklamasikan kemerdekaan rl!,Sebutkan tiga tokoh pemuda yang mendesak bun karno dan bung hatta untuk segera memproklamasikan kemerdekaan rl!,IPS,Deletion Error
Mengapa perumusan naskah proklamasi dilaksanakan di rumah laksamana maeda?,Mengapa perumusan naskah proklamasi dilaksanakan di rumh laksamana maeda?,IPS,Deletion Error
Kapan dan di mana teks proklamasi dibacakan?,Kapan dan di mana teks proklamasi dibcakan?,IPS,Deletion Error
Jelaskan peranan bpupki dan ppki dalam merumuskan dasar negara dan uud 1945!,Jelaskan peranan bpupki dan ppki dalam mermuskan dasar negara dan uud 1945!,IPS,Deletion Error
Ir. soekarno adalah tokoh penting dari golongan tua.,Ir. soekarno adalah tokoh penting dari glongan tua.,IPS,Deletion Error
"Berbagai jabatan pernah dipegang, antara lain sebagai ketua panitia persiapan kemerdekaan indonesia (ppki).","Berbagai jabatan pernah dipegang, antara lain sebgai ketua panitia persiapan kemerdekaan indonesia (ppki).",IPS,Deletion Error
Ir. soekarno adalah tokoh yang sangat berpengaruh dalam perjuangan mencapai kemerdekaan.,Ir. soekarno adalah tokoh yang sangat berengaruh dalam perjuangan mencapai kemerdekaan.,IPS,Deletion Error
"Peran ir. soekarno dalam peristiwa proklamasi sangat besar, di antaranya sebagai berikut.","Peran ir. soekarno dalam peristiwa proklamasi sanat besar, di antaranya sebagai berikut.",IPS,Deletion Error
"Pada tanggal 9 agustus 1945, ir soekarno bersama drs. moh. hatta dan dr. radjiman widyadiningrat berangkat ke dalat, vietnam selatan memenuhi undangan jenderal terauchi.","Pada tanggal 9 agustus 1945, ir soearno bersama drs. moh. hatta dan dr. radjiman widyadiningrat berangkat ke dalat, vietnam selatan memenuhi undangan jenderal terauchi.",IPS,Deletion Error
Ir. soekarno bersama drs. moh. hattta dan ahmad subardjo berhasil merumuskan teks proklamasi kemerdekaan rl.,Ir. soekarno bersama drs. moh. hattta an ahmad subardjo berhasil merumuskan teks proklamasi kemerdekaan rl.,IPS,Deletion Error
Ir. soekarno didampingi drs. moh. hatta membacakan teks proklamasi kemerdekaan indonesia.,Ir. soekarno didampingi drs. moh. hatta memacakan teks proklamasi kemerdekaan indonesia.,IPS,Deletion Error
"Setelah merdeka, ir. soekarno dipilih dan diangkat menjadi presiden pertama rl (1945-1949), dan ris (1949-1950), rl (1950- 1966).","Setelah merdeka, ir. soekarno dipilih dan diagkat menjadi presiden pertama rl (1945-1949), dan ris (1949-1950), rl (1950- 1966).",IPS,Deletion Error
"Ir. soekarno meninggal pada tanggal 21 juni 1970 dan dimakamkan di blitar, jawa timur.","Ir. soekarno meninggal pada tanggal 21 jun 1970 dan dimakamkan di blitar, jawa timur.",IPS,Deletion Error
"Pada masa pendudukan jepang, drs. moh. hatta sebagai pemimpin peta bersama, ir. soekarno, ki hajar dewantara, dan k.h. mansur. drs. moh. hatta juga diangkat sebagai wakil ketua ppki.","Pada masa pendudukan jepang, drs. moh. hata sebagai pemimpin peta bersama, ir. soekarno, ki hajar dewantara, dan k.h. mansur. drs. moh. hatta juga diangkat sebagai wakil ketua ppki.",IPS,Deletion Error
"Peran drs. moh. hatta dalam peristiwa proklamasi sangat besar, di antaranya sebagai berikut.","Peran drs. moh. hatta dalam peristiwa prolamasi sangat besar, di antaranya sebagai berikut.",IPS,Deletion Error
"Pada tanggal 17 agustus 1945, drs. moh. hatta bersama ir. soekarno memproklamasikan kemerdekaan indonesia.","Pada tanggal 17 agustus 1945, drs. oh. hatta bersama ir. soekarno memproklamasikan kemerdekaan indonesia.",IPS,Deletion Error
"Drs. moh. hatta mendapat julukan bapak koperasi indonesia, karena konsep-konsepnya.","Drs. moh. hatta mendapat julukan bapak koprasi indonesia, karena konsep-konsepnya.",IPS,Deletion Error
Konsep-konsep itu dituangkan dalam pasal 33 uud 1945.,Konsep-konsep itu dituangkan dalam pasal 33 ud 1945.,IPS,Deletion Error
"Drs. moh. hatta, dipilih dan diangkat menjadi wakil presiden rl pertama.","Drs. moh. hatta, dipilih dan diangkat menadi wakil presiden rl pertama.",IPS,Deletion Error
"La meninggal pada tanggal 14 maret 1980, dimakamkan di tanah kusir, jakarta.","La meninggal pada tanggal 14 maret 198, dimakamkan di tanah kusir, jakarta.",IPS,Deletion Error
Ir. soekarno dan drs. moh. hatta telah banyak jasanya dalam perjuangan.,Ir. soekarno dan drs. moh. hatta telh banyak jasanya dalam perjuangan.,IPS,Deletion Error
Mereka telah berhasil memimpin dan mengantarkan bangsa indonesia menuju kemerdekaan.,Mereka telah berhasil memimpin dan mengantarkan bansa indonesia menuju kemerdekaan.,IPS,Deletion Error
Mereka berdualah yang menandatangani naskah proklamasi kemerdekaan republik indonesia.,Mereka berdualah yang menandatangani naskah proklamasi kmerdekaan republik indonesia.,IPS,Deletion Error
Mr. ahmad subardjo termasuk penting dalam sejarah perjuangan bangsa masa proklamasi kemerdekaan.,Mr. ahmad subardjo termasuk penting dalam sejrah perjuangan bangsa masa proklamasi kemerdekaan.,IPS,Deletion Error
Berikut adalah peran mr. ahmad subardjo dalam peristiwa proklmasi.,Berikut adalah peran mr. ahmad subardjo dlam peristiwa proklmasi.,IPS,Deletion Error
Sebagai anggota panitia sembilan yang berhasil merumuskan piagam jakarta dan juga sebagai anggota ppki.,Sebagai anggota panitia sembilan yang berhasil mermuskan piagam jakarta dan juga sebagai anggota ppki.,IPS,Deletion Error
Mr. ahmad subardjo berhasil menjembatani perbedaan pendapat antara golongan tua dan golongan muda di rengasdengklok.,Mr. ahmad subardjo berhasil menjembatani perbedaan penapat antara golongan tua dan golongan muda di rengasdengklok.,IPS,Deletion Error
"Atas prakarsanya, akhirnya kedua golongan ini bersatu untuk bersama-sama membahas persiapan proklamasi kemerdekaan indonesia di jakarta.","Atas prakarsanya, akhirnya kedua golongan ini beratu untuk bersama-sama membahas persiapan proklamasi kemerdekaan indonesia di jakarta.",IPS,Deletion Error
"Ahmad subardjo juga merupakan konseptor yang ikut menyumbangkan pikirannya dalam penyusunan naskah proklamasi kemerdekaan, yaitu pada kalimat pertama yang berbunyi : ""kami bangsa indonesia dengan ini menyatakan kemerdekaan indonesia"".","Ahmad subardjo juga merupakan konseptor yang iku menyumbangkan pikirannya dalam penyusunan naskah proklamasi kemerdekaan, yaitu pada kalimat pertama yang berbunyi : ""kami bangsa indonesia dengan ini menyatakan kemerdekaan indonesia"".",IPS,Deletion Error
Fatmawati adalah istri presiden soekarno.,Fatmawati adalah istri presden soekarno.,IPS,Deletion Error
La lahir di bengkulu tahun 1923.,La lahir di bengulu tahun 1923.,IPS,Deletion Error
Beliau wafat pada tahun 1980.,Beliau wafat pada tahu 1980.,IPS,Deletion Error
Fatmawati selalu mendampingi presiden soekarno dalam banyak kegiatan baik acara kenegaraan maupun keluarga.,Fatmawati selalu mendampingi presiden soekarno dalam banak kegiatan baik acara kenegaraan maupun keluarga.,IPS,Deletion Error
Fatmawati yang menjahit bendera merah putih yang dikibarkan pada saat proklamasi kemerdekaan indonesia di pegangsaan timur no. 56 jakarta.,Fatmawati yan menjahit bendera merah putih yang dikibarkan pada saat proklamasi kemerdekaan indonesia di pegangsaan timur no. 56 jakarta.,IPS,Deletion Error
"Untuk mengenang dan mengabadikan jasa-jasanya, nama fatmawati dijadikan nama rumah sakit di jakarta selatan.","Untuk mengenang dan mengabadikan jasa-jasanya, nama fatawati dijadikan nama rumah sakit di jakarta selatan.",IPS,Deletion Error
La seorang aktifis pemuda dalam pergerakan nasional.,La seorang aktifis pemuda dalam pergerakan nasonal.,IPS,Deletion Error
"Chaerula saleh dilahirkan pada tanggal 13 september 1916 di sawahlunto, sumatra barat.","Chaerula saleh dilahirkan pada tanggal 13 sepember 1916 di sawahlunto, sumatra barat.",IPS,Deletion Error
La menjadi anggota angkatan muda indonesia pada saat pendudukan jepang.,La menjadi anggota angkatan muda indonesia pda saat pendudukan jepang.,IPS,Deletion Error
"Namun, akhirnya ia membenci jepang.","Namun, akhirnya ia mmbenci jepang.",IPS,Deletion Error
La menjadi pemimpin pertemuan di gedung bakteriologi jakarta (sekarang universitas indonesia) yang menginginkan indonesia merdeka tanpa peran ppki.,La menjadi pemimpin pertemuan di gedung bakeriologi jakarta (sekarang universitas indonesia) yang menginginkan indonesia merdeka tanpa peran ppki.,IPS,Deletion Error
"Sebab, menurut chaerul saleh, badan bentukan jepang.","Sebab, menurut chaerul saleh, badan bentukan jepng.",IPS,Deletion Error
"Wikana, aktif dalam organisasi kepemudaan pada zaman jepang.","Wikana, aktif dalam organisasi kepemudaan pada zman jepang.",IPS,Deletion Error
"La dilahirkan pada tanggal 13 september 1916 di sumedang, jawa barat.","La dilahirkan pada tanggal 13 september 191 di sumedang, jawa barat.",IPS,Deletion Error
La merupakan wakil dari golongan muda yang menghadap ir. soekarno bersawa darwis untuk menyampaikan hasil rapat para pemuda indonesia yang di gedung bakteriologi.,La merupakan wakil dari golongan muda yan menghadap ir. soekarno bersawa darwis untuk menyampaikan hasil rapat para pemuda indonesia yang di gedung bakteriologi.,IPS,Deletion Error
