kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Dibantu oleh daerah-daerah lain yang masuk islam seperti jepara, tuban dan gresik, raden patah pada tahun 1475 berhasil mendirikan kerajaan demak.","Dibantu oleh daerah-daerah lain yang masuk islay seperti jepara, tuban dan gresik, raden patah pada tahun 1475 berhasil mendirikan kerajaan demak.",IPS,Subtitution Error
"Demak, merupakan kerajaan islam pertama di jawa.","Demak, merupakan kerajaan islam pertama di vawa.",IPS,Subtitution Error
"Menurut babad tanah jawi, raden patah adalah putra brawijaya v (raja majapahit terakhir) dengan putri champa.","Menurut babad tanah jawi, raden patah adalxh putra brawijaya v (raja majapahit terakhir) dengan putri champa.",IPS,Subtitution Error
Raden patah semula diangkat menjadi bupati oleh kerajaan majapahit di bintoro demak dengan gelar sultan alam akhbar al fatah.,Raden patah semula diangkat menjadi bupati xleh kerajaan majapahit di bintoro demak dengan gelar sultan alam akhbar al fatah.,IPS,Subtitution Error
"Upaya mengembangkan kekuasaan dan menguasai perdagangan nasional dan internasional, pada tahun 1513, demak melancarkan serangan ke malaka di bawah pimpinan dipati unus (pangeran sabrang lor).","Upaya mengembangkan kekuasaan dan menguasai perdagangan nasiznal dan internasional, pada tahun 1513, demak melancarkan serangan ke malaka di bawah pimpinan dipati unus (pangeran sabrang lor).",IPS,Subtitution Error
Namun sayang serangan tersebut gagal.,Namun sayang serangan teqsebut gagal.,IPS,Subtitution Error
"Di bidang politik (pemerintahan) dalam lingkungan kerajaan para wali berperan sebagai pendamping dan sekaligus sebagai penasehat raja, khususnya sunan kalijaga.","Di bidang politik (pemerintahan) dalam lingkungan kerazaan para wali berperan sebagai pendamping dan sekaligus sebagai penasehat raja, khususnya sunan kalijaga.",IPS,Subtitution Error
"Raja terbesar dari kerajaan demak ialah raden trenggono, dengan gelar sultan trenggono (1521-1546).","Raja terbesar dari kerajaan demak ialah radey trenggono, dengan gelar sultan trenggono (1521-1546).",IPS,Subtitution Error
Di bawah pemerintahan sultan trenggono kerajaan demak mencapai puncak kejayaannya.,Di bawah pemerintahan sultan trenggono kerajaan demay mencapai puncak kejayaannya.,IPS,Subtitution Error
"Wilayah kekuasaannya sangat luas, yakni jawa barat (banten, jayakarta dan cirebon), jawa tengah dan sebagian jawa timur.","Wilayah kekuasaannya sangat luas, yakni jawa barax (banten, jayakarta dan cirebon), jawa tengah dan sebagian jawa timur.",IPS,Subtitution Error
Sultan trenggono gugur pada tahun 1546 dalam usaha menaklukkan pasuruan.,Sultan trenggono gugur pada tahun 1546 dalax usaha menaklukkan pasuruan.,IPS,Subtitution Error
"Dengan wafatnya sultan trenggono, terjadilah perebutan kekuasaan antara keturunan sekar seda ing lepen yang merasa berhak atas tahta kerajaan demak yakni penangsang yang menjadi bupati di jipang (blora) dengan keluarga sultan trenggono ialah pangeran prawoto yang berusaha untuk menggantikan ayahnya.","Dengan wafatnya sultan trenggono, terjadilah perebutan kekuasaan antara keturunan sekar seda ing lepen yang merasa berhak atas tahta kerajaan demak yakni penangsang yang menjadi bupati di jipang (blora) dengan keluarga sultan trenggono ialah pangeran prawoto yang berusaha untuk menggantikwn ayahnya.",IPS,Subtitution Error
Selanjutnya terjadi perebutan kekuasaan antara keturunan sultan trenggono dengan keturunan sekar seda lepen.,Selanjutnya terjadi perebutan kekuasaan antara keturunan sultzn trenggono dengan keturunan sekar seda lepen.,IPS,Subtitution Error
"Perang saudara ini berlangsung beberapa tahun, akhirnya seorang menantu sultan trenggono yang berasal dari pajang, yakni joko tingkir berhasil menaiki tahta sebagai raja dengan gelar sultan hadiwijaya (1552-1575).","Perang saudara ini berlangsung beberapa tahun, akuirnya seorang menantu sultan trenggono yang berasal dari pajang, yakni joko tingkir berhasil menaiki tahta sebagai raja dengan gelar sultan hadiwijaya (1552-1575).",IPS,Subtitution Error
Daerah banten berhasil dikuasai dan di-islamkan oleh fatahilah (panglima perang demak).,Daerah banten berhasil dikuasai dan di-islamkan xleh fatahilah (panglima perang demak).,IPS,Subtitution Error
"Di samping banten, fatahilah juga berhasil merebut cirebon dan sunda kelapa, yang kemudian namanya diubah menjadi jayakarta (1527).","Di samping banten, fatahilah juga berhasil merezut cirebon dan sunda kelapa, yang kemudian namanya diubah menjadi jayakarta (1527).",IPS,Subtitution Error
"Setelah fatahilah menetap di cirebon, banten diserahkan kepada putranya yang bernama hasanuddin.","Setelah fatahilah menetap di cirebon, banten diserahxan kepada putranya yang bernama hasanuddin.",IPS,Subtitution Error
Raja terbesar dari kerajaan banten ialah sultan ageng tirtayasa (1651-1682).,Raja terbesar dari kerajaan banten ialah sultzn ageng tirtayasa (1651-1682).,IPS,Subtitution Error
Sultan ageng tirtayasa berhasil memajukan perdagangan banten.,Sultan ageng tirtayasa berhasil memajukan perdagangan bantyn.,IPS,Subtitution Error
Banten di bawah pemerintahan sultan ageng tirtayasa dapat berkembang menjadi bandar perdagangan dan pusat penyebaran agama islam.,Banten di bawah pemerintahan sultan ageng tirtayaza dapat berkembang menjadi bandar perdagangan dan pusat penyebaran agama islam.,IPS,Subtitution Error
"Politik sultan ageng terhadap voc sangat keras, namun tidak disetujui oleh putranya sultan haji (abdulnasar abdulkahar) sehingga terjadi perslisihan.","Politik sultan ageng terhadap voc sangat keray, namun tidak disetujui oleh putranya sultan haji (abdulnasar abdulkahar) sehingga terjadi perslisihan.",IPS,Subtitution Error
"Dalam hal ini sultan haji minta bantuan voc, sehingga kerajan banten yang jaya dan besar di bawah sultan ageng tirtayasa kemudian menjadi boneka kompeni dengan rajanya sultan haji.","Dalam hal ini sultan haji minta bantyan voc, sehingga kerajan banten yang jaya dan besar di bawah sultan ageng tirtayasa kemudian menjadi boneka kompeni dengan rajanya sultan haji.",IPS,Subtitution Error
"Sesudah runtuhnya kerajaan demak, pusat pemerintahan dipindahkan ke pajang oleh joko tingkir (menantu sultan trenggono).","Sesudah runtuhnya kerajaan demak, pusat pemerintahan dipindahkav ke pajang oleh joko tingkir (menantu sultan trenggono).",IPS,Subtitution Error
"Joko tingkir menaiki tahta kerajaan pajang dengan gelar sultan hadiwijoyo, namun usianya tidak begitu lama yakni 1568-1586.","Joko tingkir menaiki tahta kerajaan pajang dengyn gelar sultan hadiwijoyo, namun usianya tidak begitu lama yakni 1568-1586.",IPS,Subtitution Error
Hal ini disebabkan kota-kota pesisir terus memperkuat diri.,Hal ini disebabkan kota-kota pesisir terus memperkwat diri.,IPS,Subtitution Error
"Setelah sultan hadiwijaya meninggal (1586), digantikan oleh putranya yakni pangeran benowo.","Setelah sultan hadiwijaya meninggal (1586), digantikan xleh putranya yakni pangeran benowo.",IPS,Subtitution Error
"Oleh karena pangeran benowo tidak dapat mengatasi kekacauan-kekacauan, maka kekuasaan diserahkan kepada sutowijoyo, sehingga pusat pemerintahan dipindahkan ke mataram.","Oleh karena pangeran benowo tidak dapat mengatawi kekacauan-kekacauan, maka kekuasaan diserahkan kepada sutowijoyo, sehingga pusat pemerintahan dipindahkan ke mataram.",IPS,Subtitution Error
Sutowijoyo mengangkat dirinya sebagai raja mataram pertama dengan gelar panembahan senopati (1586-1601) dengan kota gede sebagai ibukotanya.,Sutowijoyo mengangkat dirinya sebagai raja mataram pertzma dengan gelar panembahan senopati (1586-1601) dengan kota gede sebagai ibukotanya.,IPS,Subtitution Error
Panembahan senopati berhasil memperluas wilayah kekuasaan.,Panembahan senopati berhasil memperlwas wilayah kekuasaan.,IPS,Subtitution Error
"Ke arah timur berhasil menguasai surabaya, madiun dan ponorogo, ke barat berhasil menundukkan cirebon dan galuh.","Ke arah timur berhasil menguasai surabaya, madizn dan ponorogo, ke barat berhasil menundukkan cirebon dan galuh.",IPS,Subtitution Error
Raja terbesar kerajaan mataram ialah mas rangsang dengan gelar sultan agung hanyokrokusumo (1613-1645).,Raja terbesar kerajaan mataram ialah mas rangyang dengan gelar sultan agung hanyokrokusumo (1613-1645).,IPS,Subtitution Error
"Setelah jawa timur, jawa tengah dan cirebon berhasil dikuasai, sultan agung merencanakan untuk menyerang batavia.","Setelah jawa timur, jawa tengah dan civebon berhasil dikuasai, sultan agung merencanakan untuk menyerang batavia.",IPS,Subtitution Error
Serangan pertama dilancarkan tahun 1628 dan serangan kedua pada tahun 1629.,Serangan pertama dilancarkan tahun 1628 dan serazgan kedua pada tahun 1629.,IPS,Subtitution Error
Setelah sultan agung meninggal kemudian digantikan oleh putranya yang bernama sultan amangkurat i (1645-1677).,Setelah sultan agung meninggal kemudian digantikan xleh putranya yang bernama sultan amangkurat i (1645-1677).,IPS,Subtitution Error
Mulai masa ini pamor kerajaan mataram terus menurun dan akhirnya mataram sendiri terpecah belah melalui serangkaian perjanjian.,Mulai masa ini pamor kerajaan mataram teruy menurun dan akhirnya mataram sendiri terpecah belah melalui serangkaian perjanjian.,IPS,Subtitution Error
Mataram timur yakni kasunanan surakarta diberikan kepada paku buwono iii.,Mataram timur yakni kasunanan surakarta diberikan kepaya paku buwono iii.,IPS,Subtitution Error
Surakarta selatan diberikan kepada paku buwono iii kerajaannya dinamakan kasunanan surakarta.,Surakarta selatan diberikan kepada paku buwono uii kerajaannya dinamakan kasunanan surakarta.,IPS,Subtitution Error
"Pada abad ke-17 di sulawesi selatan telah ada beberapa kerajaan kecil, seperti goa, tello, sopeng dan bone.","Pada abad ke-17 di sulawesi selatan telay ada beberapa kerajaan kecil, seperti goa, tello, sopeng dan bone.",IPS,Subtitution Error
Di antara kerajaan-kerajaan tersebut yang kemudian muncul sebagai kerajaan besar ialah goa dan tello.,Di antara kerajaan-kerajaan tersebut yang kemudian muncyl sebagai kerajaan besar ialah goa dan tello.,IPS,Subtitution Error
Keduanya lebih dikenal dengan nama kerajaan makasar.,Keduanya lebih dikenal dengan nama kerajaan makayar.,IPS,Subtitution Error
Wilayah kerajaan makasar dapat dilihat pada peta di bawah ini.,Wilayah kerajaan makasar dapat dilihat pada xeta di bawah ini.,IPS,Subtitution Error
Kerajaan makasar mencapai puncak kejayaan pada masa pemerintahan sultan hasanuddin (1654-1670).,Kerajaan makasar mencapai puncak kejayaan pada wasa pemerintahan sultan hasanuddin (1654-1670).,IPS,Subtitution Error
Sultan hasanuddin mendapat julukan ayam jantan dari timur karena keberaniannya menentang monopoli belanda.,Sultan hasanuddin mendapat julukan ayam jantan xari timur karena keberaniannya menentang monopoli belanda.,IPS,Subtitution Error
Usaha-usaha penetrasi kekuasaan terhadap makasar dilakukan oleh voc dalam rangka melaksanakan politik monopoli perdagangan.,Usaha-usaha penetrasi kekuasaan terhadap makasar dilakukan xleh voc dalam rangka melaksanakan politik monopoli perdagangan.,IPS,Subtitution Error
"Hubungan makasar-voc yang semula baik, kemudian retak dan akhirnya menjadi permusuhan.","Hubungan makasar-voc yang semula baik, kemudian retay dan akhirnya menjadi permusuhan.",IPS,Subtitution Error
Pertempuran besar meletus pada tahun 1666 ketika makasar di bawah pemerintahan sultan hasanuddin.,Pertempuran besar meletus pada tahun 1666 ketiya makasar di bawah pemerintahan sultan hasanuddin.,IPS,Subtitution Error
Dalam hal ini voc di bawah pimpinan speelman berkoalisi dengan kapten jonker dari ambon dan aru palaka raja bone.,Dalam hal ini voc di bawah pimpynan speelman berkoalisi dengan kapten jonker dari ambon dan aru palaka raja bone.,IPS,Subtitution Error
"Perlawanan hasanuddin berhasil dipatahkan, dan para pemimpin yang tidak mau tunduk kepada voc seperti kraeng galesung dan montemerano melarikan diri ke jawa.","Perlawanan hasanuddin berhasil dipatahkan, dan para pemiypin yang tidak mau tunduk kepada voc seperti kraeng galesung dan montemerano melarikan diri ke jawa.",IPS,Subtitution Error
Sultan hasanuddin dipaksa menandatangani perjanjian bongaya pada tanggal 18 nopember 1667.,Sultan hasanuddin dipaksa menandatangani perjanjian bongaya wada tanggal 18 nopember 1667.,IPS,Subtitution Error
Kapal makasar dilarang berlayar tanpa seizin voc.,Kapal makasar dilarang berlayar tanpa seizin woc.,IPS,Subtitution Error
Makasar tertutup untuk semua bangsa kecuali voc dengan hak monopolinya.,Makasar tertutup untuk semua bangsa kecuali woc dengan hak monopolinya.,IPS,Subtitution Error
Makasar harus mengganti kerugian perang sebesar 250 ribu ringgit.,Makasar harus mengganti kerugian perang sebesar t50 ribu ringgit.,IPS,Subtitution Error
"Walaupun sultan hasanuddin telah menandatangani perjanjian tersebut, namun dirasa sangat menindas, maka perlawanan muncul lagi (1667-1669).","Walaupun sultan hasanuddin telah menandatangani perjanjian terszbut, namun dirasa sangat menindas, maka perlawanan muncul lagi (1667-1669).",IPS,Subtitution Error
Makasar berhasil dihancurkan dan selanjutnya dinyatakan sebagai milik voc.,Makasar berhasil dihancurkan dan selanjutnya dinyatakan sebazai milik voc.,IPS,Subtitution Error
"Di maluku yang terletak di antara sulawesi dan irian terdapat dua kerajaan, yakni ternate dan tidore.","Di maluku yang terletak di antara sutawesi dan irian terdapat dua kerajaan, yakni ternate dan tidore.",IPS,Subtitution Error
"Kedua kerajaan itu pusatnya masing-masing di pulau ternate dan tidore, tetapi wilayah kekuasaannya mencakup sejumlah pulau di kepulauan maluku dan irian.","Kedua kerajaan itu pusatnya masing-masing di pulax ternate dan tidore, tetapi wilayah kekuasaannya mencakup sejumlah pulau di kepulauan maluku dan irian.",IPS,Subtitution Error
"Kerajaan ternate sebagai pemimpin uli lima yaitu persekutuan lima bersaudara dengan wilayahnya mencakup pulau-pulau ternate, obi, bacan, seram dan ambon.","Kerajaan ternate sebagai pemimpin uli lima yaitx persekutuan lima bersaudara dengan wilayahnya mencakup pulau-pulau ternate, obi, bacan, seram dan ambon.",IPS,Subtitution Error
"Kerajaan tidore sebagai pemimpin uli siwa, artinya persekutuan sembilan (persekutuan sembilan saudara) wilayahnya meliputi pulau-pulau makyan, jailolo atau halmahera, dan pulau-pulau di daerah itu sampai dengan irian barat.","Kerajaan tidore sebagai pemimpin uli siwa, artizya persekutuan sembilan (persekutuan sembilan saudara) wilayahnya meliputi pulau-pulau makyan, jailolo atau halmahera, dan pulau-pulau di daerah itu sampai dengan irian barat.",IPS,Subtitution Error
"Antara keduanya saling terjadi persaingan, dan persaingan makin nampak setelah datangnya bangsa barat.","Antara keduanya saling terjadi persainwan, dan persaingan makin nampak setelah datangnya bangsa barat.",IPS,Subtitution Error
Bangsa barat yang pertama kali datang di maluku ialah portugis (1512) yang kemudian bersekutu dengan kerajaan ternate.,Bangsa barat yang pertama kali datang vi maluku ialah portugis (1512) yang kemudian bersekutu dengan kerajaan ternate.,IPS,Subtitution Error
Jejak ini diikuti oleh bangsa spanyol yang berhasil mendarat di maluku 1521 dan mengadakan persekutuan dengan kerajaan tidore.,Jejak ini diikuti oleh bangsa spanyol wang berhasil mendarat di maluku 1521 dan mengadakan persekutuan dengan kerajaan tidore.,IPS,Subtitution Error
"Dua kekuatan telah berhadapan, namun belum terjadi pecah perang.","Dua kekuatan telah berhadapan, namun belum tevjadi pecah perang.",IPS,Subtitution Error
"Untuk menyelesaikan persaingan antara portugis dan spanyol, maka pada tahun 1529 diadakan perjanjian saragosa yang isinya bangsa spanyol harus meninggalkan maluku dan memusatkan kekuasaannya di filipina dan bangsa portugis tetap tinggal maluku.","Untuk menyelesaikan persaingan antara portugis dan spunyol, maka pada tahun 1529 diadakan perjanjian saragosa yang isinya bangsa spanyol harus meninggalkan maluku dan memusatkan kekuasaannya di filipina dan bangsa portugis tetap tinggal maluku.",IPS,Subtitution Error
"Untuk memperkuat kedudukannya di maluku, portugis mendirikan benteng sao paulo.","Untuk memperkuat kedudukannya di maluku, portugis mendiriwan benteng sao paulo.",IPS,Subtitution Error
Menurut portugis benteng ini dibangun untuk melindungi ternate dari serangan tidore.,Menurut portugis benteng ini dibangun untuk melinduwgi ternate dari serangan tidore.,IPS,Subtitution Error
"Tindakan portugis di maluku makin meraja lela yakni dengan cara memonopoli dalam perdagangan, ikut campur tangan urusan dalam negeri ternate, sehingga menimbulkan pertentangan.","Tindakan portugis di maluku makin meraja wela yakni dengan cara memonopoli dalam perdagangan, ikut campur tangan urusan dalam negeri ternate, sehingga menimbulkan pertentangan.",IPS,Subtitution Error
Salah seorang sultan ternate yang menentang ialah sultan hairun (1550-1570).,Salah seorang sultan ternate yang menentang ialax sultan hairun (1550-1570).,IPS,Subtitution Error
"Untuk menyelasikan pertentangan, diadakan perundingan antara ternate (sultan hairun) dengan portugis (gubernur lopez de mesquita) dan perdamaian dapat dicapai pada tanggal 27 februari 1570.","Untuk menyelasikan pertentangan, diadakan perundingan antara ternyte (sultan hairun) dengan portugis (gubernur lopez de mesquita) dan perdamaian dapat dicapai pada tanggal 27 februari 1570.",IPS,Subtitution Error
