kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Sekarang diskusikan bersama guru dan teman kalian mengenai hal berikut.,Sekarang diskusikan bersama guru dan teman kalan mengenai hal berikut.,Bahasa Indonesia,Deletion Error
Apa makna kedua puisi itu?,Apa makna kedua pusi itu?,Bahasa Indonesia,Deletion Error
Puisi mana yang lebih kalian pahami maknanya?,Puisi mana yang lebih kalian pahami makanya?,Bahasa Indonesia,Deletion Error
Mengapa kalian merasa mudah memahami puisi tersebut?,Mengapa kalian merasa mudah memahami puisi terebut?,Bahasa Indonesia,Deletion Error
"Dengan menjawab pertanyaan di atas, kalian berlatih memahami makna yang ada dalam puisi.","Dengan menjawab pertanyaan di atas, kalian beratih memahami makna yang ada dalam puisi.",Bahasa Indonesia,Deletion Error
"Puisi merupakan sebuah bentuk karya sastra yang puitis, terdiri atas larik dan bait.","Puisi merupakan sebuah bentuk karya sastra yan puitis, terdiri atas larik dan bait.",Bahasa Indonesia,Deletion Error
Puisi juga memiliki rima dan irama.,Puisi juga memiliki ima dan irama.,Bahasa Indonesia,Deletion Error
"Rima adalah pengulangan bunyi yang berselang, baik dalam puisi maupun pada bagian akhir, sedangkan irama adalah bunyi-bunyi yang berulang, teratur, dan variasi bunyi menimbulkan gerak yang hidup, seperti air mengalir (pradopo, 2000: 40).","Rima adalah pengulangan bunyi yang berselang, baik dalam puisi maupun pada bagian akhir, sedangkan irama adalah bunyi-bunyi yang berulang, teratur, dan variasi bunyi menimbulkan gerak yang hidup, seperti ai mengalir (pradopo, 2000: 40).",Bahasa Indonesia,Deletion Error
"Kalian dapat memahami apa yang dimaksud dengan bait, larik, rima, dan irama, dari keterangan tentang puisi kedai kopi pukul sebelas siang berikut.","Kalian dapat memahami apa yang dimaksud denan bait, larik, rima, dan irama, dari keterangan tentang puisi kedai kopi pukul sebelas siang berikut.",Bahasa Indonesia,Deletion Error
"Rima adalah pengulangan bunyi yang sama, baik di dalam larik puisi maupun pada akhir larik puisi yang berdekatan.","Rima adalah pengulangan bunyi yang sama, bai di dalam larik puisi maupun pada akhir larik puisi yang berdekatan.",Bahasa Indonesia,Deletion Error
"Pada puisi di atas, kalian juga dapat menemukan repetisi atau pengulangan kata.","Pada puisi di atas, kalian juga dpat menemukan repetisi atau pengulangan kata.",Bahasa Indonesia,Deletion Error
Kalian dapat membacanya pada bait berikut.,Kalian dapat membacanya ada bait berikut.,Bahasa Indonesia,Deletion Error
"Kata-kata aku, menunggu, kopi, bersabar, dan waktu ditulis berulang-ulang dalam puisi tersebut.","Kata-kata aku, menunggu, kopi, bersabar, dan waku ditulis berulang-ulang dalam puisi tersebut.",Bahasa Indonesia,Deletion Error
Pengulangan itu dinamakan repetisi.,Pengulangan itu dinmakan repetisi.,Bahasa Indonesia,Deletion Error
"Pada penjelasan tersebut, kalian menemukan beberapa kosakata yang dapat memperkaya pengetahuan seputar puisi.","Pada penjelasan tersebut, kalian menemukan beberapa koskata yang dapat memperkaya pengetahuan seputar puisi.",Bahasa Indonesia,Deletion Error
Arti kosakata tersebut dapat kalian baca dalam kotak jelajah kata di bawah ini.,Arti kosakata tersebut dapat kalian baca dlam kotak jelajah kata di bawah ini.,Bahasa Indonesia,Deletion Error
"Selain itu, kalian juga dapat menemukan artinya di dalam kamus.","Selain itu, kalian juga dapat menemukan artnya di dalam kamus.",Bahasa Indonesia,Deletion Error
"Dari penjelasan tersebut, kalian dapat mengetahui bahwa puisi terdiri atas beberapa unsur.","Dari penjelasan tersebut, kalian dapat mengetahui baha puisi terdiri atas beberapa unsur.",Bahasa Indonesia,Deletion Error
Apa saja unsur-unsur yang ada dalam puisi?,Apa saja unsur-unsur yang ada dalam puii?,Bahasa Indonesia,Deletion Error
Penggambaran atau imaji merupakan unsur yang melibatkan pancaindra manusia yang dapat menggiring pembaca untuk membayangkan sebuah kejadian dalam puisi.,Penggambaran atau imaji merupakan unsur yang melbatkan pancaindra manusia yang dapat menggiring pembaca untuk membayangkan sebuah kejadian dalam puisi.,Bahasa Indonesia,Deletion Error
Majas atau gaya bahasa merupakan unsur penting pembangun puisi.,Majas atau gaya bahasa merupakan unsur pening pembangun puisi.,Bahasa Indonesia,Deletion Error
Kekuatan dan kedalaman makna puisi tergantung pada majas yang digunakan.,Kekuatan dan kedalaman makna puisi tergantung pda majas yang digunakan.,Bahasa Indonesia,Deletion Error
Kalian sudah mempelajari unsur-unsur puisi.,Kalian sudah mempelajari unsu-unsur puisi.,Bahasa Indonesia,Deletion Error
Sekarang cermatilah puisi pada sebuah kedai kopi.,Sekarang cermatilah puisi pada sebuah kedai kop.,Bahasa Indonesia,Deletion Error
Temukanlah unsur-unsur puisi tersebut!,Temukanlah unsur-unsur puii tersebut!,Bahasa Indonesia,Deletion Error
Gunakan tabel berikut untuk membantu kalian menemukan unsur-unsur puisi.,Gunakan tabel berikut untuk membantu kalian mnemukan unsur-unsur puisi.,Bahasa Indonesia,Deletion Error
"Dengan mengisi tabel di atas, kalian berlatih menemukan unsur-unsur dalam puisi.","Dengan mengisi tabel di atas, kalian beratih menemukan unsur-unsur dalam puisi.",Bahasa Indonesia,Deletion Error
"Saat membaca sebuah puisi, mungkin kalian akan menemukan kata atau larik yang kurang kalian pahami maksudnya.","Saat membaca sebuah puisi, mungkin kalian aka menemukan kata atau larik yang kurang kalian pahami maksudnya.",Bahasa Indonesia,Deletion Error
"Untuk dapat memahaminya, terkadang kalian harus membaca larik puisi itu berulang kali atau dibantu dengan mengecek kata dalam kamus.","Untuk dapat memahaminya, terkadang kalian harus memaca larik puisi itu berulang kali atau dibantu dengan mengecek kata dalam kamus.",Bahasa Indonesia,Deletion Error
Cara lain untuk memahaminya adalah dengan mencari tahu kalimat tersebut merupakan kalimat perbandingan atau bukan.,Cara lain untuk memahaminya adalah dengan menari tahu kalimat tersebut merupakan kalimat perbandingan atau bukan.,Bahasa Indonesia,Deletion Error
Berikut ini disajikan sebait puisi.,Berikut ini disajikan sebat puisi.,Bahasa Indonesia,Deletion Error
Cermatilah diksi atau pilihan kata yang digunakan di dalam larik puisi tersebut.,Cermatilah diksi atau pilihan kata yang dignakan di dalam larik puisi tersebut.,Bahasa Indonesia,Deletion Error
"Matamu, ibu, adalah danau di kaki bukit pada pagi hari.","Matamu, ibu, adalah danau di kaki bukt pada pagi hari.",Bahasa Indonesia,Deletion Error
"Suaramu, ibu, adalah ricik hujan setelah kemarau panjang meretakkan tanah-tanah ladang.","Suaramu, ibu, adalah ricik hujan setelah kemrau panjang meretakkan tanah-tanah ladang.",Bahasa Indonesia,Deletion Error
"Diskusikanlah bersama teman kalian, makna dari kata-kata yang ada dalam setiap larik puisi tersebut.","Diskusikanlah bersama teman kalian, makna dari kta-kata yang ada dalam setiap larik puisi tersebut.",Bahasa Indonesia,Deletion Error
Kalian sudah membaca puisi pada sebuah kedai kopi dan kedai kopi pukul sebelas siang.,Kalian sudah membaca puisi pada sebuah kedi kopi dan kedai kopi pukul sebelas siang.,Bahasa Indonesia,Deletion Error
Dua puisi tersebut memiliki jenis yang berbeda.,Dua puisi tersebut memiliki jenis yang erbeda.,Bahasa Indonesia,Deletion Error
"Puisi pertama disebut puisi diafan, sementara puisi kedua disebut puisi prismatis.","Puisi pertama disebut puii diafan, sementara puisi kedua disebut puisi prismatis.",Bahasa Indonesia,Deletion Error
Lihatlah perbandingan keduanya dalam tabel berikut.,Lihatlah perbandingan keduanya dala tabel berikut.,Bahasa Indonesia,Deletion Error
Contohnya puisi kedai kopi pukul sebelas siang.,Contohnya puisi kedai kopi pukul sebelas siag.,Bahasa Indonesia,Deletion Error
Diafan berarti jernih atau bening.,Diafan berarti jernih tau bening.,Bahasa Indonesia,Deletion Error
"Jadi, puisi diafan berarti puisi yang isinya mudah dipahami.","Jadi, puisi diafan berarti puisi yang isiya mudah dipahami.",Bahasa Indonesia,Deletion Error
Puisi diafan sering disebut puisi polos.,Puisi diafan sering diseut puisi polos.,Bahasa Indonesia,Deletion Error
Prismatis mempunyai makna cukup sulit dipahami.,Prismatis mempunyai makna cuku sulit dipahami.,Bahasa Indonesia,Deletion Error
Kalimat-kalimatnya jelas dan umumnya merupakan kalimat yang digunakan dalam percakapan sehari-hari.,Kalimat-kalimatnya jelas dan umumnya merupakan kalimat yan digunakan dalam percakapan sehari-hari.,Bahasa Indonesia,Deletion Error
Kalimat-kalimatnya mengandung majas dan perlu ditafsirkan agar dapat dipahami pesan-pesan yang ada di dalamnya.,Kalimat-kalimatnya mengandung majas dan perlu ditafsirkan aga dapat dipahami pesan-pesan yang ada di dalamnya.,Bahasa Indonesia,Deletion Error
Contohnya puisi pada sebuah kedai kopi.,Contohnya puisi pada sebuh kedai kopi.,Bahasa Indonesia,Deletion Error
Kalian sudah mengetahui beberapa kata yang berhubungan dengan puisi.,Kalian sudah mengetahui beberapa kata yang berubungan dengan puisi.,Bahasa Indonesia,Deletion Error
Cermatilah kata-kata tersebut beserta maknanya pada tabel kosakata berikut ini.,Cermatilah kata-kata tersebut beserta maknanya pada tabl kosakata berikut ini.,Bahasa Indonesia,Deletion Error
"Puisi adalah karya sastra yang terdiri atas bait, larik, dan memiliki rima serta irama.","Puisi adalah karya sastra yang terdiri ata bait, larik, dan memiliki rima serta irama.",Bahasa Indonesia,Deletion Error
Puisi diafan adalah puisi yang maknanya mudah dipahami.,Puisi diafan adalah puisi yang maknanya mudh dipahami.,Bahasa Indonesia,Deletion Error
Puisi prismatis adalah puisi yang mengandung majas atau kiasan sehingga maknanya tidak terlalu mudah untuk ditafsirkan.,Puisi prismatis adalah puisi yang mengandung mjas atau kiasan sehingga maknanya tidak terlalu mudah untuk ditafsirkan.,Bahasa Indonesia,Deletion Error
Rima adalah persamaan bunyi kata.,Rima adalah persamaan buny kata.,Bahasa Indonesia,Deletion Error
Irama adalah kesatuan bunyi.,Irama adalah kestuan bunyi.,Bahasa Indonesia,Deletion Error
Majas adalah kiasan atau cara melukiskan sesuatu dengan menyamakan dengan sesuatu yang lain.,Majas adalah kiasan atau cara melukiskan sesatu dengan menyamakan dengan sesuatu yang lain.,Bahasa Indonesia,Deletion Error
Berikut ini disajikan bait beberapa puisi.,Berikut ini disajikan ait beberapa puisi.,Bahasa Indonesia,Deletion Error
Cermatilah baik-baik isinya apakah termasuk puisi diafan atau puisi prismatis.,Cermatilah baik-baik isinya apakah termasuk puisi diaan atau puisi prismatis.,Bahasa Indonesia,Deletion Error
"Dengan memberi centang pada kolom di atas, kalian berlatih membandingkan puisi diafan dan prismatis.","Dengan memberi centang pada kolom di ata, kalian berlatih membandingkan puisi diafan dan prismatis.",Bahasa Indonesia,Deletion Error
Puisi pada umumnya mengandung sebuah kisah.,Puisi pada umumnya mengandng sebuah kisah.,Bahasa Indonesia,Deletion Error
Para penyair mencari inspirasi kisah dari pengalaman pribadi atau pengalaman orang lain.,Para penyair mencari inspirasi kisah dari penalaman pribadi atau pengalaman orang lain.,Bahasa Indonesia,Deletion Error
"Ketika kisah itu dituliskan, seorang penyair biasanya memasukkan pikiranpikirannya ke dalam puisi.","Ketika kisah itu dituliskan, seorang penyair biaanya memasukkan pikiranpikirannya ke dalam puisi.",Bahasa Indonesia,Deletion Error
Pikiran itulah yang disebut dengan pesan dalam puisi.,Pikiran itulah yang disebut dengan pesan dlam puisi.,Bahasa Indonesia,Deletion Error
Terkadang pesan-pesan itu disampaikan melalui sebuah majas.,Terkadang pesan-pesan itu disampaikan melalui sebuah mjas.,Bahasa Indonesia,Deletion Error
"Untuk memahami maksud dan pesan-pesan seorang penyair yang ditulis dalam sebuah puisi, terlebih dahulu pembaca harus menafsirkan majas-majas yang ada dalam puisi tersebut.","Untuk memahami maksud dan pesan-pesan seorang penair yang ditulis dalam sebuah puisi, terlebih dahulu pembaca harus menafsirkan majas-majas yang ada dalam puisi tersebut.",Bahasa Indonesia,Deletion Error
Sekarang duduklah berkelompok.,Sekarang duduklah berelompok.,Bahasa Indonesia,Deletion Error
"Bersama teman kalian, diskusikan jawaban atas pertanyaan berikut.","Bersama teman kalian, diskusikan jawaban atas peranyaan berikut.",Bahasa Indonesia,Deletion Error
Sebutkanlah sebuah puisi yang membuat kalian terkesan!,Sebutkanlah sebuah puisi yang membuat kalian teresan!,Bahasa Indonesia,Deletion Error
Temukanlah pesan-pesan apa yang hendak disampaikan penyair dalam puisi yang membuat kalian terkesan itu?,Temukanlah pesan-pesan apa yang hendak disampaikan penair dalam puisi yang membuat kalian terkesan itu?,Bahasa Indonesia,Deletion Error
Bacalah baik-baik sebuah puisi yang ditulis oleh taufiq ismail berikut ini dan temukan pesan-pesan yang ada di dalamnya.,Bacalah baik-baik sebuah puisi yang ditulis ole taufiq ismail berikut ini dan temukan pesan-pesan yang ada di dalamnya.,Bahasa Indonesia,Deletion Error
Ada sesuatu yang rasanya mulai lepas dari tangan dan meluncur lewat sela-sela jari kita.,Ada sesuatu yang rasanya mulai lepas dar tangan dan meluncur lewat sela-sela jari kita.,Bahasa Indonesia,Deletion Error
Ada sesuatu yang mulanya tidak begitu jelas tapi kita kini mulai merindukannya.,Ada sesuatu yang mulanya tidak begitu jels tapi kita kini mulai merindukannya.,Bahasa Indonesia,Deletion Error
Kita saksikan udara abu-abu warnanya.,Kita saksikan udara bu-abu warnanya.,Bahasa Indonesia,Deletion Error
Kita saksikan air danau yang makin surut jadinya.,Kita saksikan air danau yang makin srut jadinya.,Bahasa Indonesia,Deletion Error
Burung-burung kecil tak lagi berkicau pergi hari.,Burung-burung kecil tak lagi berkicau pergi har.,Bahasa Indonesia,Deletion Error
Hutan kehilangan ranting.,Hutan kehilangan raning.,Bahasa Indonesia,Deletion Error
Ranting kehilangan daun.,Ranting kehilangan dau.,Bahasa Indonesia,Deletion Error
Daun kehilangan dahan.,Daun kehilangan dhan.,Bahasa Indonesia,Deletion Error
Dahan kehilangan hutan.,Dahan kehilangan hutn.,Bahasa Indonesia,Deletion Error
Kita saksikan zat asam didesak asam arang dan karbon dioksid itu menggilas paru-paru.,Kita saksikan zat asam didesak asam arag dan karbon dioksid itu menggilas paru-paru.,Bahasa Indonesia,Deletion Error
Gunung membawa abu.,Gunung membawa bu.,Bahasa Indonesia,Deletion Error
Abu membawa batu.,Abu membawa bat.,Bahasa Indonesia,Deletion Error
Batu membawa lindu.,Batu membawa linu.,Bahasa Indonesia,Deletion Error
Lindu membawa longsor.,Lindu membawa lonsor.,Bahasa Indonesia,Deletion Error
Longsor membawa air.,Longsor membawa ir.,Bahasa Indonesia,Deletion Error
Air membawa banjir.,Air membawa banir.,Bahasa Indonesia,Deletion Error
Kita telah saksikan seribu tanda-tanda.,Kita telah saksikan seriu tanda-tanda.,Bahasa Indonesia,Deletion Error
Bisakah kita membaca tanda-tanda?,Bisakah kita memaca tanda-tanda?,Bahasa Indonesia,Deletion Error
Karena ada sesuatu yang rasanya mulai lepas dari tangan akan meluncur lewat sela-sela jari.,Karena ada sesuatu yang rasanya mulai leps dari tangan akan meluncur lewat sela-sela jari.,Bahasa Indonesia,Deletion Error
Karena ada sesuatu yang mulanya tak begitu jelas tapi kini kami mulai merindukannya.,Karena ada sesuatu yang mulanya tak begtu jelas tapi kini kami mulai merindukannya.,Bahasa Indonesia,Deletion Error
"Dengan membaca puisi di atas, kalian berlatih menemukan pesan-pesan dalam puisi.","Dengan membaca puisi di atas, kalian beratih menemukan pesan-pesan dalam puisi.",Bahasa Indonesia,Deletion Error
Kalian sudah membaca puisi membaca tanda-tanda.,Kalian sudah membaca pusi membaca tanda-tanda.,Bahasa Indonesia,Deletion Error
"Untuk memahami pesan-pesan dalam puisi tersebut, terlebih dahulu kalian harus memahami makna beberapa diksi yang ada di dalamnya.","Untuk memahami pesan-pesan dalam puisi tersebut, terebih dahulu kalian harus memahami makna beberapa diksi yang ada di dalamnya.",Bahasa Indonesia,Deletion Error
"Menggilas artinya melindas, memipihkan, dan menghancurkan.","Menggilas artinya melindas, memipihan, dan menghancurkan.",Bahasa Indonesia,Deletion Error
Lindu artinya gempa.,Lindu artinya gema.,Bahasa Indonesia,Deletion Error
"Kearifan artinya bijaksana, pandai, dan berilmu.","Kearifan artinya bijaksana, pndai, dan berilmu.",Bahasa Indonesia,Deletion Error
Dapatkah kalian memahami pesan yang terkandung di dalamnya dengan memperhatikan makna diksi?,Dapatkah kalian memahami pesan yang terkandung d dalamnya dengan memperhatikan makna diksi?,Bahasa Indonesia,Deletion Error
"Jika belum, kalian dapat mengikuti langkah-langkah berikut untuk memahaminya.","Jika belum, kalian dapat mengikuti langkah-langkah berkut untuk memahaminya.",Bahasa Indonesia,Deletion Error
Perhatikan judulnya.,Peratikan judulnya.,Bahasa Indonesia,Deletion Error
"Dengan membaca judulnya, biasanya kalian akan menemukan kata kunci.","Dengan membaca judulnya, biasanya kalian akan mnemukan kata kunci.",Bahasa Indonesia,Deletion Error
"Tandai kata-kata yang tidak dipahami, lalu cari tahu artinya.","Tandai kata-kata yang tidak dipahami, lalu car tahu artinya.",Bahasa Indonesia,Deletion Error
"Dengan mengetahui arti kata-kata dalam sebuah puisi, kalian dapat menebak maksud puisi secara keseluruhan.","Dengan mengetahui arti kata-kata dalam sebuah puii, kalian dapat menebak maksud puisi secara keseluruhan.",Bahasa Indonesia,Deletion Error
Bayangkan kejadian yang disebut dalam puisi.,Bayangkan kejadian yang diseut dalam puisi.,Bahasa Indonesia,Deletion Error
Sebuah puisi sering kali menggambarkan kejadian tertentu.,Sebuah puisi sering kali menggambarkan kejadian ertentu.,Bahasa Indonesia,Deletion Error
